p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,256, , , , , ,0.9452637179677507,0.45180640408820744,0.2553404072873161,fftw,-444.488,25.514105319976807,theta-knl,1024,256,64,False,2,4
float,256, , , , ,-r2c_dir 2,0.6824256077877705,0.7016835416710354,0.09586472633783173,fftw,-330.424,26.204944849014282,theta-knl,1024,256,64,False,5,4
float,256,-reorder, , ,-pencils,-r2c_dir 2,0.851235401145055,0.7637640856250815,0.22362637160103813,fftw,-253.618,26.353320598602295,theta-knl,1024,256,64,False,4,4
float,256, ,-a2av,-p2p_pl,-slabs, ,0.8620884820765221,0.624115212869584,0.7370853446076642,fftw,-41.73,28.63985323905945,theta-knl,1024,256,64,False,3,4
float,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.9571166760308559,0.5530337239874323,0.45454672791248657,fftw,-303.354,33.77319121360779,theta-knl,1024,256,64,False,2,4
float,256, , , ,-pencils, ,0.7679031089092261,0.41898087490087177,0.7200994169431854,fftw,-301.577,34.1122841835022,theta-knl,1024,256,64,False,5,4
float,256,-reorder,-a2a, ,-slabs,-r2c_dir 0,0.55078322106518,0.6563900613809911,0.9127515033273009,fftw,-27.6725,34.59093618392944,theta-knl,1024,256,64,False,4,4
float,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.5753713962537692,0.5762383406280367,0.8062478267903213,fftw,-188.157,37.135374307632446,theta-knl,1024,256,64,False,3,4
float,256, , ,-p2p_pl, ,-r2c_dir 0,0.9596795737176997,0.4728618723877255,0.8105578299045179,fftw,-325.061,42.07902145385742,theta-knl,1024,256,64,False,2,4
double,256, , , , , ,0.7296305853065074,0.6825385680632362,0.4045237656790122,fftw,-177.374,42.938552379608154,theta-knl,1024,256,64,False,5,4
float,256,-reorder,-a2av, , ,-r2c_dir 1,0.4028155557308893,0.5446699988395022,0.8714579187041361,fftw,-228.081,43.126389265060425,theta-knl,1024,256,64,False,4,4
float,256, ,-a2av, , ,-r2c_dir 0,0.7304331499748373,1.0048138696519837,0.0604546040162934,fftw,-252.437,45.521010875701904,theta-knl,1024,256,64,False,3,4
float,256,-reorder, , ,-pencils,-r2c_dir 1,0.988903893049,0.3240844069818744,0.9484259085175268,fftw,-329.466,50.87950682640076,theta-knl,1024,256,64,False,5,4
double,256,-no-reorder,-a2av,-p2p,-pencils, ,0.9916143935101176,0.47552398705997606,0.09292396152825777,fftw,-203.835,51.586533308029175,theta-knl,1024,256,64,False,4,4
float,256, , , ,-pencils, ,0.9696650020144438,0.5251431972248753,0.7758436749218931,fftw,-393.932,53.93475961685181,theta-knl,1024,256,64,False,3,4
double,256,-reorder, ,-p2p_pl,-pencils, ,0.9906678080534299,0.29015794168691733,0.29836652989292906,fftw,-177.324,58.78268599510193,theta-knl,1024,256,64,False,5,4
float,256,-no-reorder, , ,-pencils,-r2c_dir 0,0.8878512712905146,0.4896225828732823,0.7409206631304374,fftw,-259.361,60.21100401878357,theta-knl,1024,256,64,False,4,4
double,256, ,-a2av, ,-pencils, ,0.9136134915213869,0.18983774340219706,0.9564599941321351,fftw,1.0,61.67251420021057,theta-knl,1024,256,64,False,2,4
float,256, , ,-p2p_pl, ,-r2c_dir 0,0.9990541131659701,0.22606241025893786,0.6598081485646979,fftw,-271.407,62.27078676223755,theta-knl,1024,256,64,False,3,4
float,256,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 0,0.7574990191404565,0.7493139952136374,0.7905957316348398,fftw,-273.995,66.94439649581909,theta-knl,1024,256,64,False,5,4
float,256, ,-a2a,-p2p, , ,0.9681466325065837,0.4615794256159291,0.42760284587369285,fftw,-387.756,67.92785310745239,theta-knl,1024,256,64,False,4,4
float,256, , , ,-pencils,-r2c_dir 1,0.8568673166387839,0.630048163011744,0.2715454322065338,fftw,-311.661,70.10383892059326,theta-knl,1024,256,64,False,3,4
double,256, ,-a2av, , ,-r2c_dir 0,0.5939633084173164,0.9256769738304335,0.6988511627213169,fftw,-125.879,70.58845853805542,theta-knl,1024,256,64,False,2,4
float,256,-no-reorder, , ,-pencils, ,0.9867288176667154,0.7028547833793509,0.566784369269565,fftw,-348.003,75.49104070663452,theta-knl,1024,256,64,False,5,4
float,256, , ,-p2p_pl,-pencils,-r2c_dir 0,0.4023488880487423,0.4110943185581034,0.6788519270270137,fftw,-239.829,75.88571429252625,theta-knl,1024,256,64,False,4,4
float,256, ,-a2av, ,-pencils,-r2c_dir 0,0.8931573399934459,0.2992732377451408,0.4034723681059818,fftw,-451.637,77.86385989189148,theta-knl,1024,256,64,False,3,4
