p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1024, , , , , ,0.5,0.5,4,fftw,-821.324,28.13895535469055,theta-knl,2048,64,False,2,4
float,1024,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-635.057,28.738994359970093,theta-knl,2048,64,False,3,4
double,1024,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.43313052912173944,0.6204066026833723,4,fftw,-230.843,30.693203926086426,theta-knl,2048,64,False,4,4
float,1024, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,-405.308,28.138967514038086,theta-knl,2048,64,False,5,4
float,1024, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-639.786,49.68320918083191,theta-knl,2048,64,False,2,4
double,1024,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,2.137,57.201595306396484,theta-knl,2048,64,False,3,4
double,1024,-no-reorder, ,-p2p, ,-r2c_dir 0,0.4553348908058934,0.9526663138537921,4,fftw,-238.085,54.34560227394104,theta-knl,2048,64,False,4,4
float,1024,-no-reorder, ,-p2p_pl, , ,0.6883640975003075,0.09122422472820091,4,fftw,2.137,57.1713752746582,theta-knl,2048,64,False,5,4
float,1024, ,-a2a, ,-pencils, ,0.9434697270660019,0.5344233519214535,2,fftw,-77.7284,94.51025795936584,theta-knl,2048,64,False,2,4
float,1024, , ,-p2p_pl, , ,0.5544745336414891,0.9185885597808402,2,fftw,-989.799,74.40895819664001,theta-knl,2048,64,False,4,4
float,1024, , , , ,-r2c_dir 0,0.5124732424037113,0.8264540163475265,2,fftw,-633.759,78.84429574012756,theta-knl,2048,64,False,3,4
float,1024, , , , , ,0.48404239793947956,0.6596005244223991,4,fftw,-424.072,81.069002866745,theta-knl,2048,64,False,5,4
float,1024, ,-a2av,-p2p,-pencils, ,0.5049289240932754,0.9665046780005505,4,fftw,-361.289,98.84920930862427,theta-knl,2048,64,False,4,4
float,1024, , , , , ,0.5234346313417226,0.8039270290303495,2,fftw,-986.058,99.4116382598877,theta-knl,2048,64,False,3,4
float,1024, , , , ,-r2c_dir 0,0.5977737685130028,0.9178183145932226,2,fftw,-1077.82,102.14011430740356,theta-knl,2048,64,False,5,4
float,1024, , ,-p2p_pl, , ,0.5669080381524774,0.8202857148756568,2,fftw,-1102.78,114.24995374679565,theta-knl,2048,64,False,2,4
float,1024, ,-a2a,-p2p_pl, ,-r2c_dir 2,0.5382562774914418,0.9507801000461812,2,fftw,-1034.93,116.57153367996216,theta-knl,2048,64,False,3,4
