p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,128, , , , , ,0.5,0.5,4,fftw,-59.7252,17.927611112594604,theta-knl,256,64,False,2,4
float,128,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,fftw,-61.7084,21.084550380706787,theta-knl,256,64,False,3,4
double,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.43313052912173944,0.6204066026833723,4,fftw,-22.3015,19.181524991989136,theta-knl,256,64,False,4,4
float,128, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,4,fftw,-38.1096,20.534300088882446,theta-knl,256,64,False,5,4
float,128, ,-a2av,-p2p,-pencils, ,0.20930063126317533,0.8881811432401187,2,fftw,-45.0815,28.123782873153687,theta-knl,256,64,False,2,4
double,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.03942365384175728,2,fftw,2.137,39.12653088569641,theta-knl,256,64,False,3,4
double,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,0.6279231631072529,0.4287009187162433,2,fftw,-8.41805,33.799588680267334,theta-knl,256,64,False,4,4
double,128,-reorder, ,-p2p_pl, ,-r2c_dir 1,0.20166138124829447,0.9100935091472183,4,fftw,-27.5675,30.494301557540894,theta-knl,256,64,False,5,4
float,128, , ,-p2p, , ,0.09152527376641595,0.8054929325719107,4,fftw,-28.249,37.24218249320984,theta-knl,256,64,False,2,4
float,128, , , , , ,0.7725542389275798,0.832440039964399,4,fftw,-72.9891,39.03383421897888,theta-knl,256,64,False,5,4
float,128,-no-reorder, , , , ,0.48079135230565007,0.9318761437632903,2,fftw,-60.0822,42.12283182144165,theta-knl,256,64,False,4,4
float,128, ,-a2a,-p2p, ,-r2c_dir 1,0.48931883098747764,0.500104368430977,4,fftw,-81.8132,45.485690116882324,theta-knl,256,64,False,2,4
float,128, , , , , ,0.9318487525596992,0.9707088209906664,2,fftw,-70.4278,48.34156322479248,theta-knl,256,64,False,3,4
float,128, , , , , ,0.6356517791314691,0.8225799774128613,4,fftw,-69.907,48.837040185928345,theta-knl,256,64,False,4,4
float,128,-no-reorder, , , , ,0.5347297725384303,0.900917942347858,4,fftw,-66.2974,50.417726039886475,theta-knl,256,64,False,5,4
float,128,-reorder, ,-p2p, ,-r2c_dir 1,0.4946765352007888,0.849857359327761,4,fftw,-78.6435,53.60867142677307,theta-knl,256,64,False,2,4
float,128, ,-a2av, , , ,0.6666953852690387,0.8779286906042923,2,fftw,-64.8543,56.81537938117981,theta-knl,256,64,False,3,4
float,128, , , , ,-r2c_dir 1,0.6564412209462053,0.8324179520223844,4,fftw,-61.4109,60.3330397605896,theta-knl,256,64,False,2,4
float,128, , , , , ,0.8946461593871899,0.9137237481963127,4,fftw,-76.5486,59.93307709693909,theta-knl,256,64,False,4,4
float,128, , ,-p2p_pl, ,-r2c_dir 0,0.5634975048539692,0.8820317755082329,4,fftw,-74.0097,62.381518840789795,theta-knl,256,64,False,5,4
float,128, , ,-p2p_pl, , ,0.6445305782137996,0.8250163877693237,2,fftw,-70.9749,66.13328838348389,theta-knl,256,64,False,3,4
float,128,-no-reorder,-a2av, , , ,0.7366531497621027,0.9776532905032815,4,fftw,-67.1096,68.33002734184265,theta-knl,256,64,False,2,4
float,128, , , , ,-r2c_dir 2,0.7262485046128488,0.8522612702769783,4,fftw,-69.0483,74.74106884002686,theta-knl,256,64,False,4,4
float,128,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,0.5353103650720733,0.887975688387371,4,fftw,-76.1862,76.28644442558289,theta-knl,256,64,False,3,4
float,128, , ,-p2p, , ,0.8683289370228918,0.8413987539094474,2,fftw,-80.1463,74.85537362098694,theta-knl,256,64,False,5,4
float,128, ,-a2av,-p2p_pl, ,-r2c_dir 2,0.6767089786042362,0.8392417907294588,4,fftw,-83.2235,79.9033727645874,theta-knl,256,64,False,2,4
float,128, , , , ,-r2c_dir 0,0.7597218041807526,0.9010194014301591,4,fftw,-76.239,83.02006602287292,theta-knl,256,64,False,3,4
