p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,128, ,-a2av,-p2p,-pencils, ,4 8 8,4 8 8,2,0.5454545454545454,0.5454545454545454,0.0,fftw,-52.6847,42.85342526435852,theta-knl,256,256,64,False,2,4
float,128,-reorder,-a2a, , , ,4 8 8,4 8 8,4,0.5454545454545454,0.5454545454545454,1.0,fftw,-8.37202,43.15574765205383,theta-knl,256,256,64,False,3,4
double,128,-reorder,-a2av,-p2p_pl, , ,4 8 8,4 8 8,2,0.5454545454545454,0.5454545454545454,0.0,fftw,-50.0854,42.77043390274048,theta-knl,256,256,64,False,4,4
float,128,-reorder,-a2av,-p2p_pl, ,-r2c_dir 0,4 8 8,4 8 8,4,0.5454545454545454,0.5454545454545454,1.0,fftw,-82.1889,42.55442929267883,theta-knl,256,256,64,False,5,4
float,128,-no-reorder,-a2a,-p2p, ,-r2c_dir 0,32 8 1,4 8 8,2,0.13636363636363635,0.5454545454545454,0.0,fftw,-50.9477,55.70733404159546,theta-knl,256,256,64,False,2,4
float,128,-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,32 4 2,4 8 8,2,0.1590909090909091,0.5454545454545454,0.0,fftw,-58.772,70.55443668365479,theta-knl,256,256,64,False,2,4
float,128,-reorder, ,-p2p_pl, ,-r2c_dir 1,16 16 1,4 8 8,2,0.22727272727272727,0.5454545454545454,0.0,fftw,-57.9231,70.40423202514648,theta-knl,256,256,64,False,3,4
float,128,-no-reorder,-a2a,-p2p_pl, , ,16 8 2,4 8 8,2,0.25,0.5454545454545454,0.0,fftw,-70.8677,70.50388836860657,theta-knl,256,256,64,False,4,4
float,128,-reorder, ,-p2p, , ,16 8 2,4 8 8,2,0.25,0.5454545454545454,0.0,fftw,-63.7011,80.35454964637756,theta-knl,256,256,64,False,2,4
float,128, , ,-p2p_pl, ,-r2c_dir 0,16 4 4,4 8 8,2,0.2727272727272727,0.5454545454545454,0.0,fftw,-76.4555,99.0114893913269,theta-knl,256,256,64,False,2,4
float,128, , , , ,-r2c_dir 0,4 8 8,4 8 8,2,0.5454545454545454,0.5454545454545454,0.0,fftw,-49.0994,99.25384831428528,theta-knl,256,256,64,False,3,4
float,128, , ,-p2p, ,-r2c_dir 0,4 8 8,4 8 8,2,0.5454545454545454,0.5454545454545454,0.0,fftw,-91.9919,99.25402569770812,theta-knl,256,256,64,False,4,4
float,128,-no-reorder, ,-p2p, , ,4 8 8,4 8 8,2,0.5454545454545454,0.5454545454545454,0.0,fftw,-67.6999,107.95274710655212,theta-knl,256,256,64,False,2,4
float,128,-no-reorder,-a2a,-p2p_pl, , ,4 8 8,4 8 8,4,0.5454545454545454,0.5454545454545454,1.0,fftw,-83.091,124.95586800575256,theta-knl,256,256,64,False,2,4
float,128,-reorder, ,-p2p, ,-r2c_dir 1,4 8 8,8 8 4,4,0.5454545454545454,0.38636363636363635,1.0,fftw,-75.4758,124.90425682067873,theta-knl,256,256,64,False,3,4
float,128, ,-a2a,-p2p, ,-r2c_dir 1,4 8 8,64 4 1,2,0.5454545454545454,0.06818181818181818,0.0,fftw,-45.6251,124.85730385780334,theta-knl,256,256,64,False,4,4
float,128,-no-reorder, ,-p2p, , ,4 8 8,4 8 8,2,0.5454545454545454,0.5454545454545454,0.0,fftw,-59.3083,134.75439929962158,theta-knl,256,256,64,False,2,4
float,128,-reorder,-a2av,-p2p, ,-r2c_dir 1,4 8 8,4 8 8,2,0.5454545454545454,0.5454545454545454,0.0,fftw,-57.3395,151.66246795654297,theta-knl,256,256,64,False,2,4
float,128,-no-reorder,-a2a,-p2p, ,-r2c_dir 2,4 8 8,4 8 8,4,0.5454545454545454,0.5454545454545454,1.0,fftw,-71.4173,151.46303987503052,theta-knl,256,256,64,False,3,4
float,128, , ,-p2p_pl, ,-r2c_dir 0,4 8 8,4 8 8,2,0.5454545454545454,0.5454545454545454,0.0,fftw,-87.4338,151.55798935890198,theta-knl,256,256,64,False,4,4
float,128, , ,-p2p_pl, ,-r2c_dir 2,4 8 8,64 4 1,4,0.5454545454545454,0.06818181818181818,1.0,fftw,-66.0868,159.4613561630249,theta-knl,256,256,64,False,2,4
float,128,-reorder,-a2a,-p2p, , ,4 8 8,4 8 8,2,0.5454545454545454,0.5454545454545454,0.0,fftw,-86.8435,179.0579130649567,theta-knl,256,256,64,False,2,4
