p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
double,256,256,256,-reorder,-a2a, ,-slabs,-r2c_dir 1,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-911.213,47.34431266784668,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p,-slabs,-r2c_dir 1,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-1002.73,47.347761154174805,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2a, ,-pencils,-r2c_dir 1,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-1086.05,49.4803409576416,polaris-gpu,4,64,4,True,2,4
float,256,256,256, ,-a2a, , ,-r2c_dir 1,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-607.219,49.53174710273743,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-1106.73,51.6866455078125,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,4 1 1,1 2 2,16,0.0,0.8,1.0,cufft,-991.9,51.68763446807861,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2a,-p2p, ,-r2c_dir 2,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-979.613,53.88078856468201,polaris-gpu,4,64,4,True,2,4
double,256,256,256,-reorder,-a2a,-p2p, ,-r2c_dir 1,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-725.561,53.93191003799439,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder, ,-p2p_pl, ,-r2c_dir 1,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-1095.34,56.07059335708618,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-1069.74,56.07845187187195,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2a, ,-pencils, ,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-583.765,58.33673977851868,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl, ,-r2c_dir 2,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-1080.17,58.29373598098755,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder, , ,-slabs,-r2c_dir 2,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-595.039,60.54272532463074,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av, , ,-r2c_dir 1,4 1 1,1 2 2,16,0.0,0.8,1.0,cufft,-588.614,60.557647466659546,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-1105.3,62.84265470504761,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl, , ,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-629.31,62.79439306259155,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-1117.13,64.96935105323792,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-617.442,65.02285647392273,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-1115.13,67.20919013023376,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-1084.92,67.2662444114685,polaris-gpu,4,64,4,True,3,4
double,256,256,256,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-878.944,69.45102047920227,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a, ,-slabs,-r2c_dir 1,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-1035.21,69.45283770561218,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-1103.58,71.73783040046692,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-1067.29,71.7269082069397,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder, ,-p2p_pl, ,-r2c_dir 2,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-1100.97,73.86813759803772,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 1,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-1054.37,73.92724013328552,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils, ,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-632.664,76.0916998386383,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder, ,-p2p_pl, ,-r2c_dir 1,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-1000.98,76.14766907691956,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-476.616,78.31571364402771,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-1076.75,78.37042260169983,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder, ,-p2p, ,-r2c_dir 1,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-973.105,80.59571814537048,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-1056.97,80.60075378417969,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-1109.56,82.77408409118652,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder, ,-p2p,-slabs,-r2c_dir 1,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-992.511,82.77137160301208,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-1089.7,85.04582500457764,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-1060.76,84.99506950378418,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils, ,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-632.918,87.29366159439087,polaris-gpu,4,64,4,True,2,4
double,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-915.085,87.30149459838867,polaris-gpu,4,64,4,True,3,4
double,256,256,256,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-895.946,89.48527717590332,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av, , ,-r2c_dir 1,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-596.173,89.5930278301239,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-1100.58,91.697979927063,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 2,4 1 1,4 1 1,2,0.0,0.0,0.0,cufft,-800.985,91.74420952796936,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 2,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-1105.92,93.94455647468568,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a, , ,-r2c_dir 2,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-1059.46,94.00275301933289,polaris-gpu,4,64,4,True,3,4
double,256,256,256,-reorder, ,-p2p_pl, ,-r2c_dir 2,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-890.125,96.20634841918944,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-1060.36,96.24883341789246,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-1122.49,98.5202133655548,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-947.342,98.45632147789,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2av,-p2p,-slabs,-r2c_dir 1,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-960.639,100.6756055355072,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-1077.48,100.73656725883484,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-1108.55,102.92566418647766,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-1082.51,102.97665357589722,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 1 1,1 2 2,16,0.0,0.8,1.0,cufft,-1110.92,105.17430853843688,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-1068.64,105.23217797279358,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder, ,-p2p_pl,-slabs, ,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-686.452,107.44683003425598,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-1096.54,107.50328087806702,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-1101.96,109.70043849945068,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 2,4 1 1,1 2 2,4,0.0,0.8,0.25,cufft,-1077.18,109.6987283229828,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 2,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-1096.12,111.99216103553772,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-1058.01,111.99996042251588,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-1094.39,114.17806029319765,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl, ,-r2c_dir 2,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-1067.36,114.22425985336304,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,4 1 1,1 2 2,12,0.0,0.8,0.75,cufft,-1086.58,116.4680597782135,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl, ,-r2c_dir 2,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-1067.21,116.4694550037384,polaris-gpu,4,64,4,True,3,4
float,256,256,256, , , , , ,2 2 1,2 2 1,16,0.2,0.2,1.0,cufft,-105.996,7.865221261978149,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-no-reorder, , , ,-r2c_dir 1,2 2 1,1 2 2,4,0.2,0.8,0.25,cufft,-120.651,8.065996646881104,polaris-gpu,4,64,4,True,3,4
float,256,256,256, , ,-p2p_pl,-slabs, ,2 2 1,2 2 1,8,0.2,0.2,0.5,cufft,-166.804,7.716813564300537,polaris-gpu,4,64,4,True,4,4
float,256,256,256, ,-a2a,-p2p_pl,-slabs, ,2 2 1,4 1 1,2,0.2,0.0,0.0,cufft,-172.457,7.767205238342285,polaris-gpu,4,64,4,True,5,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,1 2 2,1 2 2,12,0.8,0.8,0.75,cufft,-1000.26,9.33653712272644,polaris-gpu,4,64,4,True,2,4
double,256,256,256,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,1 2 2,2 2 1,2,0.8,0.2,0.0,cufft,-265.231,11.533158779144289,polaris-gpu,4,64,4,True,2,4
double,256,256,256, ,-a2av,-p2p, , ,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-185.378,11.683937549591064,polaris-gpu,4,64,4,True,3,4
double,256,256,256, ,-a2av,-p2p_pl,-pencils,-r2c_dir 2,1 2 2,1 2 2,16,0.8,0.8,1.0,cufft,-405.159,13.29239559173584,polaris-gpu,4,64,4,True,2,4
float,256,256,256, ,-a2av,-p2p_pl,-pencils,-r2c_dir 1,1 2 2,1 2 2,2,0.8,0.8,0.0,cufft,-569.774,13.443776845932009,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,1 2 2,1 2 2,16,0.8,0.8,1.0,cufft,-338.533,15.37810468673706,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,1 2 2,1 2 2,8,0.8,0.8,0.5,cufft,-347.464,15.479275703430176,polaris-gpu,4,64,4,True,3,4
double,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,1 2 2,1 2 2,2,0.8,0.8,0.0,cufft,-251.485,17.254674434661865,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-no-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 1,1 2 2,1 2 2,12,0.8,0.8,0.75,cufft,-238.4,17.406327962875366,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,1 2 2,1 2 2,4,0.8,0.8,0.25,cufft,-400.523,19.356879711151123,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-468.463,19.206560373306274,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,1 2 2,4 1 1,16,0.8,0.0,1.0,cufft,-429.615,21.16188931465149,polaris-gpu,4,64,4,True,2,4
double,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,1 2 2,1 2 2,2,0.8,0.8,0.0,cufft,-550.536,21.362542152404785,polaris-gpu,4,64,4,True,3,4
float,256,256,256, ,-a2av, ,-pencils,-r2c_dir 2,4 1 1,1 2 2,8,0.0,0.8,0.5,cufft,-455.335,23.43861413002014,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,1 2 2,1 2 2,2,0.8,0.8,0.0,cufft,-521.982,23.23915314674377,polaris-gpu,4,64,4,True,3,4
double,256,256,256,-reorder, , ,-pencils,-r2c_dir 2,1 2 2,2 2 1,12,0.8,0.2,0.75,cufft,-65.5932,25.68243098258972,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,1 2 2,1 2 2,2,0.8,0.8,0.0,cufft,-779.947,25.230786323547363,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-no-reorder, , ,-pencils,-r2c_dir 0,4 1 1,1 2 2,2,0.0,0.8,0.0,cufft,-100.379,27.58644676208496,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,1 2 2,1 2 2,16,0.8,0.8,1.0,cufft,-763.53,27.236003398895264,polaris-gpu,4,64,4,True,3,4
double,256,256,256,-reorder,-a2av,-p2p, ,-r2c_dir 2,1 2 2,1 2 2,2,0.8,0.8,0.0,cufft,-552.438,29.614856481552124,polaris-gpu,4,64,4,True,2,4
double,256,256,256,-reorder,-a2av,-p2p_pl, ,-r2c_dir 0,1 2 2,1 2 2,2,0.8,0.8,0.0,cufft,-384.102,29.416841745376587,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,1 2 2,1 2 2,2,0.8,0.8,0.0,cufft,-489.547,32.01974296569824,polaris-gpu,4,64,4,True,2,4
double,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,1 2 2,1 2 2,12,0.8,0.8,0.75,cufft,-367.124,31.819838523864743,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,1 2 2,1 2 2,4,0.8,0.8,0.25,cufft,-585.121,33.855552434921265,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2av, ,-slabs,-r2c_dir 2,1 2 2,1 2 2,8,0.8,0.8,0.5,cufft,-282.958,34.05677270889282,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 1,1 2 2,12,0.2,0.8,0.75,cufft,-455.353,35.98923325538635,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,1 2 2,1 2 2,4,0.8,0.8,0.25,cufft,-597.323,36.18969631195069,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder,-a2a, , , ,1 2 2,1 2 2,4,0.8,0.8,0.25,cufft,-703.677,38.296738624572754,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,1 2 2,1 2 2,8,0.8,0.8,0.5,cufft,-517.595,38.09602570533752,polaris-gpu,4,64,4,True,3,4
float,256,256,256,-reorder, ,-p2p_pl, ,-r2c_dir 2,2 2 1,1 2 2,12,0.2,0.8,0.75,cufft,-488.207,40.21619439125061,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,2 2 1,1 2 2,4,0.2,0.8,0.25,cufft,-415.651,40.4170503616333,polaris-gpu,4,64,4,True,3,4
double,256,256,256,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 0,1 2 2,1 2 2,4,0.8,0.8,0.25,cufft,-272.802,42.41788387298584,polaris-gpu,4,64,4,True,2,4
float,256,256,256,-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,1 2 2,1 2 2,16,0.8,0.8,1.0,cufft,-309.7,42.61749291419983,polaris-gpu,4,64,4,True,3,4
float,256,256,256, ,-a2a,-p2p,-pencils,-r2c_dir 1,1 2 2,1 2 2,4,0.8,0.8,0.25,cufft,-314.261,44.70927882194519,polaris-gpu,4,64,4,True,2,4
