p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,256,-reorder,-a2a, , ,-r2c_dir 1,0.0457538267752073,0.8772841768085221,0.2844260417040402,cufft,-1086.78,7.457937479019165,polaris-gpu,4,64,4,True,2,4
float,256, ,-a2a, ,-slabs,-r2c_dir 1,0.0395346374183802,0.9984874416406584,0.5185078595663917,cufft,-608.14,7.463157892227173,polaris-gpu,4,64,4,True,3,4
double,256,-reorder,-a2a, ,-pencils, ,0.0799824055564385,0.9314517090739836,0.1245015719185127,cufft,-453.21,7.780837535858154,polaris-gpu,4,64,4,True,4,4
double,256,-reorder,-a2a, ,-pencils,-r2c_dir 1,0.0546143528992322,0.9921697505963832,0.0918062630266068,cufft,-881.395,7.496031761169434,polaris-gpu,4,64,4,True,5,4
float,256,-reorder,-a2av, , ,-r2c_dir 1,0.0528305414060621,0.4930903026988502,0.3549218852359599,cufft,-299.4,10.937514066696169,polaris-gpu,4,64,4,True,2,4
float,256,-reorder,-a2a, , ,-r2c_dir 1,0.0528782863918572,0.7726661996643026,0.4691234670778945,cufft,-1078.94,13.6460440158844,polaris-gpu,4,64,4,True,2,4
double,256,-reorder,-a2a, , ,-r2c_dir 1,0.0547574746839067,0.9507880977712332,0.1005407479300615,cufft,-886.15,13.68480110168457,polaris-gpu,4,64,4,True,3,4
double,256,-reorder,-a2a,-p2p, ,-r2c_dir 1,0.0409610965160388,0.886349736765783,0.9426432660675608,cufft,-760.151,13.636738538742064,polaris-gpu,4,64,4,True,4,4
float,256,-reorder,-a2a,-p2p_pl, , ,0.0478160697051011,0.8847566192784706,0.6236570647700835,cufft,-620.268,15.078351736068726,polaris-gpu,4,64,4,True,5,4
double,256,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,0.052303985359253,0.887351661630958,0.7752372619386287,cufft,-913.668,16.961143016815186,polaris-gpu,4,64,4,True,2,4
float,256,-reorder,-a2a, , ,-r2c_dir 1,0.0661118435767968,0.7817931027855095,0.2686525799321719,cufft,-1081.82,19.109735250473022,polaris-gpu,4,64,4,True,2,4
float,256,-reorder,-a2a, ,-pencils,-r2c_dir 1,0.0411999170872594,0.3895080625523823,0.191570024678257,cufft,-889.914,19.15576267242432,polaris-gpu,4,64,4,True,3,4
float,256, ,-a2a, ,-pencils,-r2c_dir 1,0.0489209896470379,0.8441312301562556,0.0243049396425437,cufft,-625.22,21.258464336395264,polaris-gpu,4,64,4,True,2,4
float,256,-reorder,-a2a, , ,-r2c_dir 1,0.0434974028672293,0.7174710405422084,0.452408644585597,cufft,-1051.58,21.27074694633484,polaris-gpu,4,64,4,True,3,4
double,256,-reorder,-a2a,-p2p, ,-r2c_dir 1,0.0542310693375756,0.4622931610640708,0.2839976905488955,cufft,-685.305,23.43225908279419,polaris-gpu,4,64,4,True,2,4
float,256,-reorder,-a2a, , ,-r2c_dir 1,0.0610254823748381,0.3957327841936598,0.0502910420160328,cufft,-879.606,23.432945251464844,polaris-gpu,4,64,4,True,3,4
float,256,-reorder,-a2a, ,-pencils,-r2c_dir 1,0.0494292742397288,0.6172881966255293,0.6249030669662898,cufft,-899.617,25.61580300331116,polaris-gpu,4,64,4,True,2,4
float,256,-reorder,-a2a, ,-slabs,-r2c_dir 2,0.0450352866724588,0.7544071674321253,0.2413163471191478,cufft,-1054.83,25.55061912536621,polaris-gpu,4,64,4,True,3,4
float,256,-reorder,-a2a, , ,-r2c_dir 1,0.061534481748986,0.725514054952861,0.0448928970139698,cufft,-1099.2,27.774937629699707,polaris-gpu,4,64,4,True,2,4
float,256, ,-a2a, ,-pencils,-r2c_dir 1,0.0537917596497541,0.545036078488438,0.4130348119797689,cufft,-547.211,27.76400136947632,polaris-gpu,4,64,4,True,3,4
double,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,0.0531501032550389,0.7833347357830411,0.4363714672705029,cufft,-893.323,29.935441732406616,polaris-gpu,4,64,4,True,2,4
double,256,-reorder,-a2a, , ,-r2c_dir 1,0.0500812247637567,0.734307571189151,0.722422196621591,cufft,-881.058,29.935176849365234,polaris-gpu,4,64,4,True,3,4
float,256,-reorder,-a2a, , , ,0.0144793591289265,0.7624079750885248,0.2228867478277548,cufft,-583.388,32.10883903503418,polaris-gpu,4,64,4,True,2,4
float,256, ,-a2a, , ,-r2c_dir 1,0.0402755422178926,0.7566672344795599,0.1522025291361387,cufft,-617.411,32.13934087753296,polaris-gpu,4,64,4,True,3,4
float,256,-no-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,0.058977314053877,0.69869360260222,0.3790135537308442,cufft,-628.599,34.28363943099976,polaris-gpu,4,64,4,True,2,4
double,256,-reorder,-a2a, ,-pencils,-r2c_dir 1,0.0440981772518447,0.7679681725633649,0.0642445954381476,cufft,-881.71,34.280043840408325,polaris-gpu,4,64,4,True,3,4
float,256,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,0.0698884354559516,0.7206606864475932,0.3152430279935877,cufft,-958.472,36.37590050697327,polaris-gpu,4,64,4,True,2,4
double,256,-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,0.0467396470910591,0.6837871329219032,0.2048648887187824,cufft,-478.774,36.430182456970215,polaris-gpu,4,64,4,True,3,4
float,256,-no-reorder,-a2a, , ,-r2c_dir 1,0.052720156025659,0.7651891614113003,0.3403180331135587,cufft,-627.174,38.59218215942383,polaris-gpu,4,64,4,True,2,4
float,256,-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,0.0477215043283534,0.8298503654302983,0.2741438996232015,cufft,-1078.1,38.54078555107117,polaris-gpu,4,64,4,True,3,4
