p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,256,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,0.03079027871262552,0.9981875613991147,16,cufft,0.0,0.0,,0,0,False,0,0
float,256,-reorder,-a2a,-p2p, ,-r2c_dir 1,0.038481257895819576,0.2828195602576251,16,cufft,0.0,0.0,,0,0,False,0,0
double,256,-reorder,-a2a, ,-pencils, ,0.03840884815983969,0.9622671772684979,2,cufft,0.0,0.0,,0,0,False,0,0
