p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,p7_float,p8_float,p9_float,libE_id,libE_workers
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,16 1 1,16 1 1,2,cufft,2.255,41.43731880187988,polaris-gpu,16,64,4,True,0.0,0.0,0.0,4,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 0,16 1 1,16 1 1,2,cufft,-38.7457,42.96971559524536,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,16 1 1,16 1 1,2,cufft,-58.9923,44.17745018005371,polaris-gpu,16,64,4,True,0.0,0.0,0.0,4,4
double,128,128,128,-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,16 1 1,16 1 1,8,cufft,-29.9367,45.78243613243103,polaris-gpu,16,64,4,True,0.0,0.0,0.5,3,4
double,128,128,128,-reorder, , ,-pencils,-r2c_dir 1,16 1 1,16 1 1,8,cufft,-43.38,46.92891526222229,polaris-gpu,16,64,4,True,0.0,0.0,0.5,4,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,16 1 1,16 1 1,2,cufft,-47.5753,48.23651051521301,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 1,16 1 1,16 1 1,2,cufft,-44.2082,49.61751246452332,polaris-gpu,16,64,4,True,0.0,0.0,0.0,4,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-62.148,51.0475435256958,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 1,16 1 1,16 1 1,2,cufft,1.0,72.1672580242157,polaris-gpu,16,64,4,True,0.0,0.0,0.0,2,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,16 1 1,16 1 1,16,cufft,-60.0734,54.25152611732483,polaris-gpu,16,64,4,True,0.0,0.0,1.0,3,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 1,16 1 1,16 1 1,12,cufft,-58.6706,54.23262548446655,polaris-gpu,16,64,4,True,0.0,0.0,0.75,4,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 0,16 1 1,16 1 1,2,cufft,-37.569,55.72727847099304,polaris-gpu,16,64,4,True,0.0,0.0,0.0,5,4
double,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 0,16 1 1,16 1 1,2,cufft,-39.3385,57.55239677429199,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,12,cufft,-58.5017,58.7400586605072,polaris-gpu,16,64,4,True,0.0,0.0,0.75,4,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,16,cufft,-60.2014,60.19865679740906,polaris-gpu,16,64,4,True,0.0,0.0,1.0,3,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,16 1 1,16 1 1,2,cufft,-48.5557,61.5350878238678,polaris-gpu,16,64,4,True,0.0,0.0,0.0,4,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-61.263,62.88517594337464,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,12,cufft,-58.9086,64.19686770439148,polaris-gpu,16,64,4,True,0.0,0.0,0.75,4,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,4,cufft,-61.2102,65.61387848854065,polaris-gpu,16,64,4,True,0.0,0.0,0.25,3,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,16,cufft,-58.1157,66.83556747436523,polaris-gpu,16,64,4,True,0.0,0.0,1.0,4,4
double,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,12,cufft,-60.1918,68.30740666389465,polaris-gpu,16,64,4,True,0.0,0.0,0.75,3,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-58.6482,69.5548083782196,polaris-gpu,16,64,4,True,0.0,0.0,0.5,4,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,4,cufft,-60.2957,70.94663763046265,polaris-gpu,16,64,4,True,0.0,0.0,0.25,3,4
double,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,16,cufft,-58.1872,72.2463641166687,polaris-gpu,16,64,4,True,0.0,0.0,1.0,4,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-60.0086,73.70893096923828,polaris-gpu,16,64,4,True,0.0,0.0,0.5,3,4
double,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,4,cufft,-43.5522,75.02907276153564,polaris-gpu,16,64,4,True,0.0,0.0,0.25,2,4
double,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-59.5572,76.95287489891052,polaris-gpu,16,64,4,True,0.0,0.0,0.0,2,4
double,128,128,128,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,16 1 1,16 1 1,12,cufft,-43.9284,77.08124804496765,polaris-gpu,16,64,4,True,0.0,0.0,0.75,3,4
double,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-58.2696,79.01058220863342,polaris-gpu,16,64,4,True,0.0,0.0,0.5,2,4
double,128,128,128,-reorder,-a2av, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-43.3639,79.13872122764587,polaris-gpu,16,64,4,True,0.0,0.0,0.5,3,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,16,cufft,-39.0945,81.22631645202637,polaris-gpu,16,64,4,True,0.0,0.0,1.0,2,4
double,128,128,128,-reorder, , ,-pencils,-r2c_dir 2,16 1 1,16 1 1,16,cufft,-36.605,81.29878330230713,polaris-gpu,16,64,4,True,0.0,0.0,1.0,3,4
double,128,128,128,-reorder,-a2av, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-43.7997,83.15898060798645,polaris-gpu,16,64,4,True,0.0,0.0,0.0,2,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,16,cufft,2.255,82.94488883018494,polaris-gpu,16,64,4,True,0.0,0.0,1.0,3,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,2,cufft,1.0,105.15656971931458,polaris-gpu,16,64,4,True,0.0,0.0,0.0,2,4
double,128,128,128,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-44.7764,85.2660858631134,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-45.357,87.24555897712708,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 0,16 1 1,16 1 1,16,cufft,-36.7448,87.23628377914429,polaris-gpu,16,64,4,True,0.0,0.0,1.0,4,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 0,16 1 1,16 1 1,16,cufft,-36.5545,88.57141923904419,polaris-gpu,16,64,4,True,0.0,0.0,1.0,5,4
double,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 0,16 1 1,16 1 1,2,cufft,-39.1741,90.68725299835204,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,4,cufft,1.0,112.6215476989746,polaris-gpu,16,64,4,True,0.0,0.0,0.25,4,4
double,128,128,128,-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-32.8046,92.56211185455322,polaris-gpu,16,64,4,True,0.0,0.0,0.0,5,4
double,128,128,128,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,16 1 1,16 1 1,12,cufft,-44.0708,93.98458576202393,polaris-gpu,16,64,4,True,0.0,0.0,0.75,3,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,12,cufft,1.0,115.77864813804626,polaris-gpu,16,64,4,True,0.0,0.0,0.75,5,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-55.787,97.28384947776794,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-54.5231,100.57859921455383,polaris-gpu,16,64,4,True,0.0,0.0,0.5,3,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,4,cufft,-54.0225,103.86302065849304,polaris-gpu,16,64,4,True,0.0,0.0,0.25,3,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,12,cufft,1.0,127.03232526779176,polaris-gpu,16,64,4,True,0.0,0.0,0.75,2,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,16,cufft,1.0,128.3161861896515,polaris-gpu,16,64,4,True,0.0,0.0,1.0,3,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,16 1 1,16 1 1,12,cufft,1.0,135.78617191314697,polaris-gpu,16,64,4,True,0.0,0.0,0.75,4,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-41.9047,119.04072213172913,polaris-gpu,16,64,4,True,0.0,0.0,0.0,5,4
double,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-41.0495,122.33612394332886,polaris-gpu,16,64,4,True,0.0,0.0,0.0,5,4
double,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-40.9988,125.70304322242735,polaris-gpu,16,64,4,True,0.0,0.0,0.0,5,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,1.0,148.91625094413757,polaris-gpu,16,64,4,True,0.0,0.0,0.0,2,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-40.4484,130.3861105442047,polaris-gpu,16,64,4,True,0.0,0.0,0.5,3,4
double,128,128,128,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-31.62,131.8240842819214,polaris-gpu,16,64,4,True,0.0,0.0,0.0,5,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,16 1 1,16 1 1,8,cufft,-32.775,133.75583934783936,polaris-gpu,16,64,4,True,0.0,0.0,0.5,3,4
double,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,16,cufft,-40.3005,135.0804796218872,polaris-gpu,16,64,4,True,0.0,0.0,1.0,5,4
double,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-40.2389,137.03529977798462,polaris-gpu,16,64,4,True,0.0,0.0,0.5,3,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,16 1 1,16 1 1,2,cufft,-38.0446,138.4122953414917,polaris-gpu,16,64,4,True,0.0,0.0,0.0,4,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,16 1 1,16 1 1,2,cufft,-33.4543,139.87666773796082,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-28.0964,141.25223469734192,polaris-gpu,16,64,4,True,0.0,0.0,0.5,4,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-55.7814,142.58372449874878,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-40.1097,143.97780585289,polaris-gpu,16,64,4,True,0.0,0.0,0.5,4,4
double,128,128,128,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,16 1 1,16 1 1,2,cufft,-43.6983,145.39706945419312,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-53.6858,146.72701287269592,polaris-gpu,16,64,4,True,0.0,0.0,0.0,4,4
double,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-41.1789,148.15770030021667,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder, , ,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-41.1613,149.55584454536438,polaris-gpu,16,64,4,True,0.0,0.0,0.0,4,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-40.1952,150.8835208415985,polaris-gpu,16,64,4,True,0.0,0.0,0.0,2,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-52.7362,152.90433382987976,polaris-gpu,16,64,4,True,0.0,0.0,0.5,2,4
float,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,2.255,152.69508242607117,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,4,cufft,1.0,174.962073802948,polaris-gpu,16,64,4,True,0.0,0.0,0.25,2,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,16 1 1,16 1 1,2,cufft,1.0,174.92240071296692,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder,-a2a,-p2p,-slabs,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-30.4986,157.15337586402893,polaris-gpu,16,64,4,True,0.0,0.0,0.0,4,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,16 1 1,16 1 1,2,cufft,-32.6725,157.15344405174255,polaris-gpu,16,64,4,True,0.0,0.0,0.0,5,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,4,cufft,1.0,181.0916826725006,polaris-gpu,16,64,4,True,0.0,0.0,0.25,4,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,8,cufft,1.0,180.9602043628693,polaris-gpu,16,64,4,True,0.0,0.0,0.5,5,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 0,16 1 1,16 1 1,2,cufft,-36.9594,178.21190333366394,polaris-gpu,16,64,4,True,0.0,0.0,0.0,2,4
double,128,128,128,-reorder,-a2a, ,-slabs,-r2c_dir 0,16 1 1,16 1 1,12,cufft,-38.6894,179.69231152534485,polaris-gpu,16,64,4,True,0.0,0.0,0.75,3,4
double,128,128,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-41.3317,181.48219966888428,polaris-gpu,16,64,4,True,0.0,0.0,0.0,2,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-40.7657,182.9848198890686,polaris-gpu,16,64,4,True,0.0,0.0,0.5,3,4
double,128,128,128,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-28.722,184.3705894947052,polaris-gpu,16,64,4,True,0.0,0.0,0.0,2,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 0,16 1 1,16 1 1,2,cufft,-26.0623,186.5819301605225,polaris-gpu,16,64,4,True,0.0,0.0,0.0,2,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-33.2047,186.6556825637817,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-40.4667,188.54140090942383,polaris-gpu,16,64,4,True,0.0,0.0,0.5,2,4
double,128,128,128,-no-reorder, , ,-slabs,-r2c_dir 2,16 1 1,16 1 1,2,cufft,-41.2283,188.6152811050415,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,16 1 1,16 1 1,2,cufft,-38.7637,190.7150881290436,polaris-gpu,16,64,4,True,0.0,0.0,0.0,2,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,16 1 1,16 1 1,16,cufft,-40.9336,190.67270636558533,polaris-gpu,16,64,4,True,0.0,0.0,1.0,3,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-52.3463,192.59015560150144,polaris-gpu,16,64,4,True,0.0,0.0,0.5,2,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 0,16 1 1,16 1 1,8,cufft,-32.8901,192.73013734817505,polaris-gpu,16,64,4,True,0.0,0.0,0.5,3,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,16,cufft,-52.0759,194.80225896835327,polaris-gpu,16,64,4,True,0.0,0.0,1.0,2,4
double,128,128,128,-no-reorder, , ,-slabs,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-40.6881,194.8247442245484,polaris-gpu,16,64,4,True,0.0,0.0,0.5,3,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-52.6249,196.77002048492432,polaris-gpu,16,64,4,True,0.0,0.0,0.5,2,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-40.6705,196.8557894229889,polaris-gpu,16,64,4,True,0.0,0.0,0.5,3,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,12,cufft,-52.4091,199.0114319324493,polaris-gpu,16,64,4,True,0.0,0.0,0.75,2,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,16 1 1,16 1 1,16,cufft,-41.6395,199.0117130279541,polaris-gpu,16,64,4,True,0.0,0.0,1.0,3,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,16 1 1,16 1 1,8,cufft,1.0,221.0510745048523,polaris-gpu,16,64,4,True,0.0,0.0,0.5,2,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 0,16 1 1,16 1 1,8,cufft,-25.8443,201.38106608390808,polaris-gpu,16,64,4,True,0.0,0.0,0.5,3,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,16,cufft,-52.4983,203.1593906879425,polaris-gpu,16,64,4,True,0.0,0.0,1.0,4,4
double,128,128,128,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-40.1261,203.1891691684723,polaris-gpu,16,64,4,True,0.0,0.0,0.5,5,4
double,128,128,128,-reorder,-a2a, ,-pencils,-r2c_dir 0,16 1 1,16 1 1,2,cufft,-38.9161,204.7640595436096,polaris-gpu,16,64,4,True,0.0,0.0,0.0,3,4
double,128,128,128,-no-reorder, , ,-slabs,-r2c_dir 2,16 1 1,16 1 1,16,cufft,-33.5087,206.619060754776,polaris-gpu,16,64,4,True,0.0,0.0,1.0,4,4
double,128,128,128,-no-reorder,-a2a, ,-slabs,-r2c_dir 2,16 1 1,16 1 1,12,cufft,-54.4042,207.8076229095459,polaris-gpu,16,64,4,True,0.0,0.0,0.75,3,4
double,128,128,128,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,16 1 1,16 1 1,8,cufft,-53.1786,209.1552815437317,polaris-gpu,16,64,4,True,0.0,0.0,0.5,4,4
double,128,128,128,-no-reorder,-a2a,-p2p,-slabs,-r2c_dir 2,16 1 1,16 1 1,16,cufft,-28.5337,210.92025542259216,polaris-gpu,16,64,4,True,0.0,0.0,1.0,3,4
double,128,128,128,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,16 1 1,16 1 1,12,cufft,-40.1299,212.0212197303772,polaris-gpu,16,64,4,True,0.0,0.0,0.75,4,4
