p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1024,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 2,64 2 1,2,0.3142857142857143,0.0285714285714285,0.0,fftw,-96.0983,69.8543770313263,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-201.477,58.806029319763184,theta-knl,128,256,64,False,3,4
double,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 4 2,64 2 1,4,0.2,0.0285714285714285,1.0,fftw,-80.0751,78.95480227470398,theta-knl,128,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-200.135,59.06019973754883,theta-knl,128,256,64,False,5,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 4 4,64 2 1,2,0.3428571428571428,0.0285714285714285,0.0,fftw,-193.098,87.95369839668274,theta-knl,128,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-198.445,95.35421061515808,theta-knl,128,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 4 4,64 2 1,2,0.3428571428571428,0.0285714285714285,0.0,fftw,-196.224,106.3540334701538,theta-knl,128,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 4 4,64 2 1,4,0.3428571428571428,0.0285714285714285,1.0,fftw,-196.118,113.60638618469238,theta-knl,128,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 2,64 2 1,4,0.3142857142857143,0.0285714285714285,1.0,fftw,-191.013,122.2560007572174,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 4 4,64 2 1,4,0.3428571428571428,0.0285714285714285,1.0,fftw,-194.696,131.7548177242279,theta-knl,128,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-194.39,144.25929594039917,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 4 4,64 2 1,4,0.3428571428571428,0.0285714285714285,1.0,fftw,-193.362,155.55464243888855,theta-knl,128,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 4 2,64 2 1,2,0.2,0.0285714285714285,0.0,fftw,-197.971,155.1553020477295,theta-knl,128,256,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 4 4,64 2 1,2,0.3428571428571428,0.0285714285714285,0.0,fftw,-187.784,164.05888390541077,theta-knl,128,256,64,False,5,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 4 2,64 2 1,2,0.2,0.0285714285714285,0.0,fftw,-193.78,177.01094031333923,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 4 4,64 2 1,2,0.3428571428571428,0.0285714285714285,0.0,fftw,-197.554,184.4557695388794,theta-knl,128,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-199.218,191.9543759822845,theta-knl,128,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 4 4,64 2 1,4,0.3428571428571428,0.0285714285714285,1.0,fftw,-189.383,200.55557322502136,theta-knl,128,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-181.029,209.50843620300293,theta-knl,128,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 4 2,64 2 1,2,0.2,0.0285714285714285,0.0,fftw,-196.848,217.0545573234558,theta-knl,128,256,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-198.537,225.00602078437805,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 4 4,64 2 1,2,0.3428571428571428,0.0285714285714285,0.0,fftw,-195.123,233.2543454170227,theta-knl,128,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,4,0.5142857142857142,0.0285714285714285,1.0,fftw,-198.229,241.8630831241608,theta-knl,128,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 4 2,64 2 1,2,0.2,0.0285714285714285,0.0,fftw,-198.703,249.8540077209473,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-200.249,258.3541293144226,theta-knl,128,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-196.881,267.6540813446045,theta-knl,128,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-179.27,278.5539104938507,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,4,0.5142857142857142,0.0285714285714285,1.0,fftw,-192.744,288.75400376319885,theta-knl,128,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,32 4 1,2,0.5142857142857142,0.0857142857142857,0.0,fftw,-190.04,298.4562649726868,theta-knl,128,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-198.293,305.95934009552,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 4 2,64 2 1,2,0.2,0.0285714285714285,0.0,fftw,-197.391,313.85394191741943,theta-knl,128,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-196.33,322.5559368133545,theta-knl,128,256,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-195.883,334.0566282272339,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-204.69,341.5541715621948,theta-knl,128,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-200.992,350.70392084121704,theta-knl,128,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-191.828,359.1542639732361,theta-knl,128,256,64,False,2,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,4,0.5142857142857142,0.0285714285714285,1.0,fftw,-197.47,367.562335729599,theta-knl,128,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-186.693,376.60413694381714,theta-knl,128,256,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-199.376,384.6541123390198,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 4 4,64 2 1,2,0.3428571428571428,0.0285714285714285,0.0,fftw,-195.969,394.7562417984009,theta-knl,128,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,4,0.5142857142857142,0.0285714285714285,1.0,fftw,-198.595,403.0764696598053,theta-knl,128,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 8 2,64 2 1,2,0.3142857142857143,0.0285714285714285,0.0,fftw,-195.922,412.0049924850464,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-199.985,421.6594347953797,theta-knl,128,256,64,False,3,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,4,0.5142857142857142,0.0285714285714285,1.0,fftw,-201.278,429.1549508571625,theta-knl,128,256,64,False,4,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-198.333,437.35607957839966,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-175.993,450.1068351268768,theta-knl,128,256,64,False,3,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,128 1 1,2,0.5142857142857142,0.0,0.0,fftw,-187.208,458.954532623291,theta-knl,128,256,64,False,4,4
float,1024,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-196.722,466.9603395462036,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-200.118,476.1527099609375,theta-knl,128,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,4,0.5142857142857142,0.0285714285714285,1.0,fftw,-195.977,485.0540678501129,theta-knl,128,256,64,False,4,4
float,1024,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,4,0.5142857142857142,0.0285714285714285,1.0,fftw,-199.723,496.60474967956543,theta-knl,128,256,64,False,2,4
float,1024,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 8,64 2 1,2,0.5142857142857142,0.0285714285714285,0.0,fftw,-196.192,505.5633902549744,theta-knl,128,256,64,False,3,4
