p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,64, , , , , ,0.5,0.5,16,cufft,-0.726995,5.684058427810669,polaris-gpu,32,4,True,2,4
float,64,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,cufft,-0.503374,5.583813905715942,polaris-gpu,32,4,True,3,4
float,64, , ,-p2p_pl,-slabs, ,0.6114410055025455,0.6304069166531082,8,cufft,-0.429483,6.286585092544556,polaris-gpu,32,4,True,4,4
float,64, ,-a2a,-p2p_pl,-slabs, ,0.49900984861417486,0.2794136535792422,2,cufft,-0.515585,6.78712797164917,polaris-gpu,32,4,True,5,4
float,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7173464711372233,0.9313765993266238,12,cufft,-5.11998,7.43163275718689,polaris-gpu,32,4,True,2,4
double,64,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.7848345640221458,0.37364990283001664,2,cufft,-2.77239,8.864876747131348,polaris-gpu,32,4,True,3,4
double,64,-reorder,-a2a,-p2p_pl, , ,0.13326999026271835,0.44509679821536874,16,cufft,-0.977507,11.041764736175537,polaris-gpu,32,4,True,2,4
double,64, , ,-p2p_pl,-slabs,-r2c_dir 2,0.6000359353813127,0.9934690392441712,4,cufft,-0.729643,11.492431879043579,polaris-gpu,32,4,True,3,4
float,64,-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,0.8673391561092786,0.9719181039950964,8,cufft,-2.87591,13.081719160079956,polaris-gpu,32,4,True,2,4
double,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.7346092215295017,0.49044484977998204,8,cufft,-3.11328,12.830922842025757,polaris-gpu,32,4,True,4,4
float,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7670348389739413,0.959768905141501,12,cufft,-5.14799,13.828984498977661,polaris-gpu,32,4,True,3,4
double,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.6819084108912629,0.773621594133138,16,cufft,-5.35844,15.173102140426636,polaris-gpu,32,4,True,2,4
float,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.8120814366356235,0.881806534555292,4,cufft,-0.858813,20.18716025352478,polaris-gpu,32,4,True,2,4
double,64,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.7512565337043833,0.9770370381192847,16,cufft,-0.392535,20.536754369735718,polaris-gpu,32,4,True,3,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 2,0.8415780488025473,0.9963664406144273,2,cufft,-0.425222,20.33730435371399,polaris-gpu,32,4,True,4,4
float,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7279298495100377,0.8719707313601104,4,cufft,-1.73955,20.742568016052246,polaris-gpu,32,4,True,5,4
double,64,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.7602814899673841,0.928001742402606,16,cufft,-5.02378,22.83035945892334,polaris-gpu,32,4,True,2,4
float,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.07726575226864851,0.937416944680923,4,cufft,-0.389803,27.19278073310852,polaris-gpu,32,4,True,2,4
double,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.6825238913480594,0.17129214459569497,12,cufft,-1.34233,26.742023944854736,polaris-gpu,32,4,True,3,4
float,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.7136209080045575,0.7463665743522359,12,cufft,-2.12436,26.69176149368286,polaris-gpu,32,4,True,4,4
