p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1400,-reorder, ,-p2p,-slabs,-r2c_dir 0,0.9995718853217572,0.0888147302349502,0.2170039064880315,fftw,1.0,39.38989186286926,theta-knl,4096,256,64,False,5,4
float,1400,-reorder, ,-p2p,-pencils,-r2c_dir 0,0.9944359206995425,0.0897931346494611,0.976612712194098,fftw,1.0,55.16514420509338,theta-knl,4096,256,64,False,4,4
float,1400,-reorder, ,-p2p,-pencils,-r2c_dir 0,0.99941465901439,0.0934185628676541,0.0067348760626726,fftw,1.0,55.23911237716675,theta-knl,4096,256,64,False,3,4
float,1400,-reorder, ,-p2p,-pencils,-r2c_dir 0,0.999691969741027,0.1600408355422895,0.2746041175752061,fftw,-1389.49,55.70321607589722,theta-knl,4096,256,64,False,2,4
float,1400,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,0.9999239247504316,0.1031451743529413,0.0071545388964795,fftw,1.0,65.69044327735901,theta-knl,4096,256,64,False,3,4
double,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 0,0.9975958599132316,0.1043128591874265,0.8723379248217099,fftw,1.0,76.23846673965454,theta-knl,4096,256,64,False,5,4
double,1400,-reorder, ,-p2p,-pencils,-r2c_dir 0,0.999940723179654,0.240449319151022,0.2500701693439664,fftw,-1071.01,87.15942168235779,theta-knl,4096,256,64,False,4,4
double,1400,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.9998956889603716,0.1116468318428173,0.0066987778738146,fftw,1.0,91.11957573890686,theta-knl,4096,256,64,False,3,4
float,1400,-reorder, ,-p2p,-pencils,-r2c_dir 0,0.9991328667302604,0.1079167079403679,0.6052789471734172,fftw,1.0,101.43990874290466,theta-knl,4096,256,64,False,5,4
float,1400,-reorder, , ,-slabs,-r2c_dir 0,0.6558068834002276,0.0896441024099025,0.1587961453008833,fftw,1.0,105.41221237182616,theta-knl,4096,256,64,False,3,4
float,1400,-reorder,-a2a, ,-pencils,-r2c_dir 1,0.9999363230735782,0.08917164950929,0.1984593966701157,fftw,1.0,108.94326257705688,theta-knl,4096,256,64,False,2,4
double,1400,-reorder,-a2av,-p2p,-slabs,-r2c_dir 0,0.9999434876928488,0.1092673615350541,0.9569193931338872,fftw,1.0,111.9811499118805,theta-knl,4096,256,64,False,5,4
float,1400,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.9999434736330663,0.0893573936038548,0.6820418517261609,fftw,1.0,123.23045444488524,theta-knl,4096,256,64,False,4,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.9999434605343146,0.0984452619189947,0.9226203473097976,fftw,1.0,130.77117443084717,theta-knl,4096,256,64,False,3,4
float,1400,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,0.9982117146552169,0.1008552776507699,0.3978612451597233,fftw,1.0,134.06761932373047,theta-knl,4096,256,64,False,2,4
double,1400,-reorder, ,-p2p,-pencils,-r2c_dir 0,0.9956798149274262,0.4588128508458909,0.5811110295403231,fftw,-983.199,144.25320529937744,theta-knl,4096,256,64,False,5,4
float,1400,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,0.9999419351498322,0.1228553423463281,0.9215153886917646,fftw,1.0,148.39671516418457,theta-knl,4096,256,64,False,4,4
float,1400,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,0.9999423078444232,0.1383392423367581,0.0549503255288871,fftw,1.0,159.1333429813385,theta-knl,4096,256,64,False,2,4
double,1400,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.9998798520286636,0.1434795135835173,0.3398537612036919,fftw,1.0,167.3603377342224,theta-knl,4096,256,64,False,3,4
float,1400,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.9981165706530358,0.3856767959889817,0.2870682605559603,fftw,-1779.01,185.66631031036377,theta-knl,4096,256,64,False,4,4
double,1400,-reorder, ,-p2p,-pencils,-r2c_dir 0,0.9990715126095642,0.1030750356215371,0.5529128551792001,fftw,1.0,193.25419282913208,theta-knl,4096,256,64,False,3,4
float,1400,-reorder, , ,-pencils,-r2c_dir 0,0.9901896004293368,0.089151389692135,0.8202237483661715,fftw,1.0,195.26634883880612,theta-knl,4096,256,64,False,2,4
float,1400,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,0.9897994276864844,0.2304262302418681,0.7975918622712559,fftw,-226.869,214.10315990448,theta-knl,4096,256,64,False,5,4
float,1400,-reorder, ,-p2p,-pencils,-r2c_dir 0,0.9999434663815908,0.1022277270312259,0.3935345020452412,fftw,1.0,220.33552622795105,theta-knl,4096,256,64,False,2,4
float,1400,-reorder, ,-p2p,-slabs,-r2c_dir 1,0.9999434752903058,0.1078754613682864,0.6805281122867796,fftw,-419.073,223.56808280944824,theta-knl,4096,256,64,False,3,4
double,1400,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,0.8897119160179824,0.1516043951571472,0.0438921119394677,fftw,-715.69,227.6484222412109,theta-knl,4096,256,64,False,4,4
