p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 1,16 2 2,4,0.2222222222222222,0.1481481481481481,1.0,fftw,-102.907,69.94040870666504,theta-knl,64,256,64,False,2,4
double,512,-reorder, ,-p2p,-slabs,-r2c_dir 0,32 2 1,16 2 2,2,0.037037037037037,0.1481481481481481,0.0,fftw,-20.4744,81.1541097164154,theta-knl,64,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-111.566,78.62229323387146,theta-knl,64,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,16 4 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-105.111,76.8015193939209,theta-knl,64,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 2,8 8 1,16 2 2,4,0.2222222222222222,0.1481481481481481,1.0,fftw,-79.8419,86.69889259338379,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 4 2,16 4 1,4,0.2592592592592592,0.1111111111111111,1.0,fftw,-103.522,93.13363289833067,theta-knl,64,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 4 2,16 4 1,4,0.2592592592592592,0.1111111111111111,1.0,fftw,-104.406,98.3583643436432,theta-knl,64,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-106.667,95.6853210926056,theta-knl,64,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,16 2 2,2,0.4444444444444444,0.1481481481481481,0.0,fftw,-107.378,99.7045407295227,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 1,4 4 4,16 4 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-96.9929,106.64311289787292,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2a, ,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-104.687,116.16251754760742,theta-knl,64,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-106.857,112.76924228668211,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,16 4 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-101.389,119.47798275947572,theta-knl,64,256,64,False,5,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-106.247,122.1781883239746,theta-knl,64,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 4 2,64 1 1,4,0.2592592592592592,0.0,1.0,fftw,-105.045,126.97429013252258,theta-knl,64,256,64,False,2,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,32 2 1,4,0.4444444444444444,0.037037037037037,1.0,fftw,-112.362,131.47113156318665,theta-knl,64,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 4 2,16 4 1,4,0.2592592592592592,0.1111111111111111,1.0,fftw,-103.602,133.2486493587494,theta-knl,64,256,64,False,5,4
float,512,-reorder, , ,-pencils,-r2c_dir 2,4 4 4,32 2 1,4,0.4444444444444444,0.037037037037037,1.0,fftw,-81.4347,139.87337493896484,theta-knl,64,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-107.802,146.2629132270813,theta-knl,64,256,64,False,2,4
float,512,-no-reorder, , ,-pencils,-r2c_dir 0,4 4 4,16 4 1,4,0.4444444444444444,0.1111111111111111,1.0,fftw,-34.1423,156.81765842437744,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2a, ,-pencils,-r2c_dir 0,4 4 4,32 2 1,4,0.4444444444444444,0.037037037037037,1.0,fftw,-74.2833,153.76870203018188,theta-knl,64,256,64,False,5,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-108.287,154.78295421600342,theta-knl,64,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-107.848,160.1125364303589,theta-knl,64,256,64,False,2,4
double,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-68.7228,174.3143367767334,theta-knl,64,256,64,False,3,4
float,512,-reorder, ,-p2p,-pencils,-r2c_dir 2,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-33.6739,176.37659311294556,theta-knl,64,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,16 4 1,2,0.4444444444444444,0.1111111111111111,0.0,fftw,-105.821,171.499449968338,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 4 2,64 1 1,2,0.2592592592592592,0.0,0.0,fftw,-113.526,174.54827046394348,theta-knl,64,256,64,False,5,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-111.319,187.55799984931943,theta-knl,64,256,64,False,2,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 4 2,16 4 1,4,0.2592592592592592,0.1111111111111111,1.0,fftw,-103.462,187.80011320114136,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-115.759,191.87760734558103,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2a, ,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-108.288,192.22866868972773,theta-knl,64,256,64,False,5,4
double,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-56.9188,211.50799560546875,theta-knl,64,256,64,False,2,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-111.187,206.7880887985229,theta-knl,64,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-116.23,212.55699181556705,theta-knl,64,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-107.525,210.46790742874143,theta-knl,64,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 4 2,64 1 1,2,0.2592592592592592,0.0,0.0,fftw,-105.736,221.01283073425293,theta-knl,64,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 1,64 1 1,2,0.2222222222222222,0.0,0.0,fftw,-110.103,224.9764759540558,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-115.908,226.8941595554352,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2a, ,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-104.952,226.94528937339783,theta-knl,64,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 4 2,64 1 1,2,0.2592592592592592,0.0,0.0,fftw,-114.318,236.87592196464536,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-114.483,242.9308578968048,theta-knl,64,256,64,False,2,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 8 1,64 1 1,2,0.2222222222222222,0.0,0.0,fftw,-110.432,243.04017972946167,theta-knl,64,256,64,False,4,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-116.118,240.83223056793213,theta-knl,64,256,64,False,5,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 8 1,64 1 1,2,0.2222222222222222,0.0,0.0,fftw,-80.882,251.530591249466,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-108.564,259.0046110153198,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-116.196,263.01809787750244,theta-knl,64,256,64,False,4,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 4 2,64 1 1,4,0.2592592592592592,0.0,1.0,fftw,-109.277,262.46413946151733,theta-knl,64,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-116.448,267.3445026874542,theta-knl,64,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,8 4 2,64 1 1,4,0.2592592592592592,0.0,1.0,fftw,-105.352,272.5953118801117,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-113.081,275.8267297744751,theta-knl,64,256,64,False,4,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-103.354,276.38305163383484,theta-knl,64,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-115.223,283.4047794342041,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-115.643,284.47849893569946,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-112.855,291.4951450824737,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-115.511,289.95963191986084,theta-knl,64,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,8 4 2,64 1 1,4,0.2592592592592592,0.0,1.0,fftw,-103.074,295.3636124134064,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-106.927,299.0388321876526,theta-knl,64,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 4 2,64 1 1,2,0.2592592592592592,0.0,0.0,fftw,-113.516,303.1484098434448,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-116.425,304.3077161312103,theta-knl,64,256,64,False,5,4
float,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 1,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-102.355,313.3662004470825,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-115.649,314.79792189598083,theta-knl,64,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-113.191,318.7605950832367,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-107.981,321.7287905216217,theta-knl,64,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-102.654,334.94581365585327,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-116.416,331.8531892299652,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 4 2,64 1 1,4,0.2592592592592592,0.0,1.0,fftw,-105.041,338.7406771183014,theta-knl,64,256,64,False,4,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-106.045,335.2711033821106,theta-knl,64,256,64,False,5,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-114.783,349.1253604888916,theta-knl,64,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-116.766,350.7932622432709,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-107.368,351.65317034721375,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 4 2,64 1 1,2,0.2592592592592592,0.0,0.0,fftw,-110.04,351.0249137878418,theta-knl,64,256,64,False,5,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-112.188,363.9159607887268,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-117.252,368.0238132476807,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-109.199,369.2260603904724,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 4 2,64 1 1,2,0.2592592592592592,0.0,0.0,fftw,-114.712,367.84839606285095,theta-knl,64,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-111.875,381.7224144935608,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-122.489,386.9611940383911,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2a, ,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-104.456,389.3940122127533,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-116.788,386.5897083282471,theta-knl,64,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-108.0,396.5032458305359,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-117.38,397.76096177101135,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-116.205,402.12481331825256,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-116.524,408.4804089069367,theta-knl,64,256,64,False,5,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-115.902,410.9042711257935,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-116.224,417.34575033187866,theta-knl,64,256,64,False,3,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-111.661,418.5408024787903,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-115.525,421.8755877017975,theta-knl,64,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-107.375,424.6896538734436,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-112.128,431.79348134994507,theta-knl,64,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,2,0.2592592592592592,0.0,0.0,fftw,-119.993,433.74615573883057,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-118.695,437.4411644935608,theta-knl,64,256,64,False,5,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 1,64 1 1,2,0.2222222222222222,0.0,0.0,fftw,-113.814,439.6137902736664,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 4 2,64 1 1,2,0.2592592592592592,0.0,0.0,fftw,-105.692,447.5428040027618,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-120.15,449.88644313812256,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-108.305,452.3834619522095,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-111.983,455.4170167446137,theta-knl,64,256,64,False,5,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 1,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-103.117,459.9010407924652,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-118.553,466.881751537323,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-113.124,464.6818299293518,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-112.361,471.7158606052399,theta-knl,64,256,64,False,5,4
float,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 1,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-102.387,478.04779744148254,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-111.396,478.6964600086212,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-115.103,479.8662691116333,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-111.891,486.5995032787323,theta-knl,64,256,64,False,5,4
float,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-112.733,489.3858804702759,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-120.172,496.3630263805389,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2av, ,-slabs,-r2c_dir 0,8 4 2,64 1 1,4,0.2592592592592592,0.0,1.0,fftw,-108.226,497.0186152458191,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-112.334,497.6447610855103,theta-knl,64,256,64,False,5,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 1,64 1 1,2,0.2222222222222222,0.0,0.0,fftw,-114.605,503.24431920051575,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-113.448,509.2626376152039,theta-knl,64,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,2,0.2592592592592592,0.0,0.0,fftw,-117.783,517.7610077857971,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-113.814,518.0626249313354,theta-knl,64,256,64,False,5,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-113.097,516.7008554935455,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-120.195,525.6226849555969,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-107.531,529.5925874710083,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,4,0.2592592592592592,0.0,1.0,fftw,-109.607,535.5354611873627,theta-knl,64,256,64,False,4,4
float,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-112.143,534.7341856956482,theta-knl,64,256,64,False,5,4
float,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,8 8 1,64 1 1,2,0.2222222222222222,0.0,0.0,fftw,-109.762,543.1623740196228,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,4,0.2592592592592592,0.0,1.0,fftw,-110.104,542.918657541275,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 4 4,64 1 1,4,0.4444444444444444,0.0,1.0,fftw,-107.635,550.7855422496796,theta-knl,64,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,4,0.2592592592592592,0.0,1.0,fftw,-109.878,553.4251215457916,theta-knl,64,256,64,False,5,4
float,512,-reorder, , ,-pencils,-r2c_dir 0,4 4 4,64 1 1,2,0.4444444444444444,0.0,0.0,fftw,-111.661,555.4573221206665,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,64 1 1,2,0.2592592592592592,0.0,0.0,fftw,-117.277,559.4302244186401,theta-knl,64,256,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 4 2,64 1 1,4,0.2592592592592592,0.0,1.0,fftw,-104.761,562.2294883728027,theta-knl,64,256,64,False,4,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 4 2,64 1 1,4,0.2592592592592592,0.0,1.0,fftw,-103.928,565.6163911819458,theta-knl,64,256,64,False,2,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 1,64 1 1,2,0.2222222222222222,0.0,0.0,fftw,-113.709,572.6988544464111,theta-knl,64,256,64,False,5,4
