p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512, , , , , ,0.5,0.5,0.9601723462195212,fftw,-101.78,24.44564700126648,theta-knl,64,256,64,False,2,4
float,512,-no-reorder, , , ,-r2c_dir 1,0.4957504021435157,0.8193757852967771,0.7159462809023818,fftw,-29.579,31.71036076545716,theta-knl,64,256,64,False,3,4
double,512,-no-reorder,-a2av, ,-slabs,-r2c_dir 0,0.4331305291217394,0.6204066026833723,0.8747755606107024,fftw,-25.2604,30.96024751663208,theta-knl,64,256,64,False,4,4
float,512, , , ,-slabs, ,0.3942641647470445,0.4123544328653027,0.7528077177449419,fftw,-89.9832,30.60990047454834,theta-knl,64,256,64,False,5,4
float,512, ,-a2av,-p2p,-pencils, ,0.2093006312631753,0.8881811432401187,0.3599625673278742,fftw,-48.1914,40.44855785369873,theta-knl,64,256,64,False,2,4
double,512,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,0.8607548168005809,0.0394236538417572,0.2064020913175359,fftw,-59.3763,48.38961863517761,theta-knl,64,256,64,False,3,4
double,512,-no-reorder, ,-p2p, ,-r2c_dir 0,0.4553348908058934,0.952666313853792,0.6941921150527102,fftw,-30.8025,56.7302360534668,theta-knl,64,256,64,False,4,4
float,512, , , ,-slabs, ,0.840990233388237,0.4077126594586436,0.9169951361311154,fftw,-92.9538,44.70690321922302,theta-knl,64,256,64,False,5,4
float,512, , ,-p2p_pl, , ,0.1486474239921724,0.0617177911183917,0.398437607842448,fftw,-94.808,56.21703767776489,theta-knl,64,256,64,False,2,4
float,512, ,-a2a, ,-slabs, ,0.989900112663464,0.3173751174929644,0.7747648103070384,fftw,-90.6799,61.058398723602295,theta-knl,64,256,64,False,5,4
float,512, , , ,-slabs,-r2c_dir 0,0.8077218272406853,0.3826419556324424,0.921079019890942,fftw,-95.9662,60.6869752407074,theta-knl,64,256,64,False,3,4
float,512,-reorder, ,-p2p_pl, , ,0.5032968782070038,0.4524495156073859,0.744817981353701,fftw,-102.907,69.94040870666504,theta-knl,64,256,64,False,2,4
double,512, , ,-p2p,-slabs, ,0.2129657188871526,0.4209886522047588,0.3859387565169516,fftw,-20.4744,81.1541097164154,theta-knl,64,256,64,False,4,4
float,512, , , , , ,0.8556407537461678,0.0038453714153035,0.6145550908227528,fftw,-111.566,78.62229323387146,theta-knl,64,256,64,False,3,4
float,512, , , , , ,0.7809179555938301,0.3232063732630172,0.6036864868308269,fftw,-105.111,76.8015193939209,theta-knl,64,256,64,False,5,4
float,512, , ,-p2p_pl,-slabs,-r2c_dir 2,0.5242898682261933,0.4055174132104103,0.7879339309954406,fftw,-79.8419,86.69889259338379,theta-knl,64,256,64,False,2,4
float,512, ,-a2av, , , ,0.6498607847185391,0.3496948876880668,0.6940638113173184,fftw,-103.522,93.13363289833067,theta-knl,64,256,64,False,3,4
float,512, , , , , ,0.7064012418280806,0.2702767020699079,0.5834589417796595,fftw,-104.406,98.3583643436432,theta-knl,64,256,64,False,5,4
float,512, , ,-p2p_pl, , ,0.9548805508182168,0.0505301365369206,0.5458560552128534,fftw,-106.667,95.6853210926056,theta-knl,64,256,64,False,4,4
float,512,-reorder, , , , ,0.8412909327488739,0.4766921159286189,0.0432520727704401,fftw,-107.378,99.7045407295227,theta-knl,64,256,64,False,2,4
float,512, ,-a2av, , ,-r2c_dir 1,0.8240124897094684,0.3244759936345071,0.5324282237357066,fftw,-96.9929,106.64311289787292,theta-knl,64,256,64,False,3,4
float,512, ,-a2a, , , ,0.88458749996132,0.0474272319280597,0.9832161696013348,fftw,-104.687,116.16251754760742,theta-knl,64,256,64,False,4,4
float,512, , , , , ,0.9942442282390968,0.0964027395513772,0.6895018941618496,fftw,-106.857,112.76924228668211,theta-knl,64,256,64,False,2,4
float,512,-reorder, ,-p2p_pl, , ,0.7614413830045883,0.2960128688198036,0.5017376897789043,fftw,-101.389,119.47798275947572,theta-knl,64,256,64,False,5,4
float,512, , , , ,-r2c_dir 0,0.8266505962177386,0.3130532614342096,0.0756187762892577,fftw,-106.247,122.1781883239746,theta-knl,64,256,64,False,3,4
float,512, , , , , ,0.6682525876509978,0.0842921199258419,0.6910141095196383,fftw,-105.045,126.97429013252258,theta-knl,64,256,64,False,2,4
