p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1400,-reorder,-a2av, , , ,32 16 16,64 16 8,4,0.38461538461538464,0.2980769230769231,1.0,fftw,-3443.77,198.49869346618647,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , , ,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-3434.22,364.2627527713776,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, , , ,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-3473.83,527.7246866226196,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , , ,16 16 32,512 16 1,4,0.4807692307692308,0.09615384615384616,1.0,fftw,-3405.04,652.1407704353333,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av,-p2p_pl, , ,16 16 32,512 8 2,4,0.4807692307692308,0.10576923076923077,1.0,fftw,-2320.79,781.7558104991913,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , , ,32 16 16,32 32 8,4,0.38461538461538464,0.375,1.0,fftw,-3178.26,953.0241067409517,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, ,-pencils, ,32 16 16,32 16 16,4,0.38461538461538464,0.38461538461538464,1.0,fftw,-3306.15,1117.5074925422668,theta-knl,8192,256,64,False,2,1
double,1400,-reorder,-a2av, ,-pencils, ,16 16 32,32 32 8,2,0.4807692307692308,0.375,0.0,fftw,-1865.0,1272.1762776374817,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, ,-pencils, ,16 16 32,64 32 4,4,0.4807692307692308,0.28846153846153844,1.0,fftw,-3643.58,1438.1038343906405,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, ,-slabs,-r2c_dir 1,16 16 32,128 8 8,4,0.4807692307692308,0.23076923076923078,1.0,fftw,-640.394,1531.4134466648102,theta-knl,8192,256,64,False,2,1
float,1400, , ,-p2p_pl,-pencils, ,16 16 32,16 16 32,4,0.4807692307692308,0.4807692307692308,1.0,fftw,-2183.35,1661.6502170562744,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, ,-slabs, ,16 16 32,1024 4 2,4,0.4807692307692308,0.0673076923076923,1.0,fftw,-665.401,1751.3093874454498,theta-knl,8192,256,64,False,2,1
double,1400, , , , , ,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-1433.58,1919.117265701294,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av,-p2p_pl,-slabs, ,16 16 32,64 32 4,4,0.4807692307692308,0.28846153846153844,1.0,fftw,-67.1376,2095.5378885269165,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, ,-pencils, ,16 16 32,16 16 32,4,0.4807692307692308,0.4807692307692308,1.0,fftw,-3416.89,2243.908174991608,theta-knl,8192,256,64,False,2,1
double,1400, ,-a2av,-p2p, , ,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-1044.71,2378.254816055298,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av,-p2p, , ,16 16 32,32 16 16,4,0.4807692307692308,0.38461538461538464,1.0,fftw,-2177.91,2509.196932077408,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , , ,16 16 32,32 32 8,4,0.4807692307692308,0.375,1.0,fftw,-3451.33,2663.0721340179443,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, ,-pencils, ,32 32 8,16 16 32,4,0.375,0.4807692307692308,1.0,fftw,-3173.85,2833.5582110881805,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, , , ,32 16 16,32 32 8,4,0.38461538461538464,0.375,1.0,fftw,-3387.67,3005.179421901703,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder, , , , ,32 16 16,16 16 32,4,0.38461538461538464,0.4807692307692308,1.0,fftw,-3049.4,3169.3987743854523,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, ,-slabs, ,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-678.231,3267.764535665512,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , , ,32 16 16,64 16 8,2,0.38461538461538464,0.2980769230769231,0.0,fftw,-3221.1,3443.7024161815643,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, , , ,32 16 16,64 64 2,4,0.38461538461538464,0.27884615384615385,1.0,fftw,-3407.46,3640.82458782196,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , , ,16 16 32,2048 4 1,4,0.4807692307692308,0.028846153846153848,1.0,fftw,2.137,3772.419800043106,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, ,-pencils, ,32 16 16,32 16 16,4,0.38461538461538464,0.38461538461538464,1.0,fftw,-3365.5,3937.424918413162,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, , ,-r2c_dir 2,32 16 16,16 16 32,4,0.38461538461538464,0.4807692307692308,1.0,fftw,-2500.17,4139.756756544113,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , ,-r2c_dir 0,32 16 16,16 16 32,4,0.38461538461538464,0.4807692307692308,1.0,fftw,-3153.23,4305.596075057983,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , , , ,32 16 16,64 16 8,4,0.38461538461538464,0.2980769230769231,1.0,fftw,-3397.71,4483.42866230011,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , ,-pencils, ,32 16 16,64 16 8,2,0.38461538461538464,0.2980769230769231,0.0,fftw,-3369.64,4659.483971118927,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, ,-pencils,-r2c_dir 0,16 16 32,16 16 32,4,0.4807692307692308,0.4807692307692308,1.0,fftw,-3454.62,4808.7467250823975,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, ,-pencils,-r2c_dir 1,16 16 32,32 16 16,4,0.4807692307692308,0.38461538461538464,1.0,fftw,-3283.97,4956.555757284164,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2a, , , ,16 16 32,32 32 8,4,0.4807692307692308,0.375,1.0,fftw,1.0,5259.83202791214,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, , ,-r2c_dir 0,16 16 32,64 16 8,2,0.4807692307692308,0.2980769230769231,0.0,fftw,-3618.86,5424.242980480194,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, , ,-r2c_dir 2,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-2534.02,5605.957693099976,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,16 16 32,32 32 8,4,0.4807692307692308,0.375,1.0,fftw,-3204.5,5756.904756307602,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , ,-pencils,-r2c_dir 0,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-3526.21,5923.997000217438,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , ,-r2c_dir 2,16 16 32,512 4 4,4,0.4807692307692308,0.11538461538461539,1.0,fftw,-2468.72,6108.967542886734,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, ,-pencils, ,32 16 16,64 16 8,2,0.38461538461538464,0.2980769230769231,0.0,fftw,-3374.36,6288.322231769562,theta-knl,8192,256,64,False,2,1
float,1400, , , ,-pencils, ,16 16 32,32 32 8,2,0.4807692307692308,0.375,0.0,fftw,-3506.76,6444.279221773148,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, ,-pencils,-r2c_dir 0,32 16 16,64 16 8,2,0.38461538461538464,0.2980769230769231,0.0,fftw,-3396.67,6624.39134645462,theta-knl,8192,256,64,False,2,1
float,1400, , , , , ,16 16 32,32 16 16,2,0.4807692307692308,0.38461538461538464,0.0,fftw,-3484.52,6780.833730220795,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2a, ,-pencils,-r2c_dir 0,16 16 32,32 32 8,2,0.4807692307692308,0.375,0.0,fftw,1.0,7083.965450763702,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder, , ,-pencils,-r2c_dir 0,16 16 32,32 32 8,2,0.4807692307692308,0.375,0.0,fftw,1.0,7387.306399822235,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, ,-pencils,-r2c_dir 2,16 16 32,32 16 16,4,0.4807692307692308,0.38461538461538464,1.0,fftw,-2438.64,7577.496636390686,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , , , ,16 16 32,16 16 32,2,0.4807692307692308,0.4807692307692308,0.0,fftw,-3486.32,7729.809850931168,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, ,-pencils, ,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-3592.75,7897.7600247859955,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , ,-r2c_dir 0,32 16 16,64 16 8,2,0.38461538461538464,0.2980769230769231,0.0,fftw,-3166.5,8075.626802921295,theta-knl,8192,256,64,False,2,1
float,1400, , , ,-pencils,-r2c_dir 2,32 16 16,32 16 16,2,0.38461538461538464,0.38461538461538464,0.0,fftw,-2561.17,8283.123853445053,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , ,-r2c_dir 1,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-3168.31,8436.056437969208,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , ,-pencils, ,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-3600.16,8603.74078655243,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , , ,-r2c_dir 1,16 16 32,64 16 8,2,0.4807692307692308,0.2980769230769231,0.0,fftw,-3189.09,8756.730625152588,theta-knl,8192,256,64,False,2,1
float,1400, , , ,-pencils, ,32 16 16,32 32 8,2,0.38461538461538464,0.375,0.0,fftw,-3330.84,8931.305222034454,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, ,-pencils,-r2c_dir 0,32 16 16,64 16 8,4,0.38461538461538464,0.2980769230769231,1.0,fftw,-3324.99,9110.775623559952,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, ,-pencils, ,32 16 16,64 16 8,2,0.38461538461538464,0.2980769230769231,0.0,fftw,-3337.91,9289.163187026978,theta-knl,8192,256,64,False,2,1
float,1400, , , , , ,16 16 32,64 16 8,2,0.4807692307692308,0.2980769230769231,0.0,fftw,-3635.31,9458.284280061722,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av,-p2p, , ,16 16 32,32 32 8,2,0.4807692307692308,0.375,0.0,fftw,-2306.03,9591.535076618196,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , , ,16 16 32,16 16 32,4,0.4807692307692308,0.4807692307692308,1.0,fftw,-3312.09,9743.294724464417,theta-knl,8192,256,64,False,2,1
float,1400, , , , ,-r2c_dir 0,32 16 16,32 32 8,2,0.38461538461538464,0.375,0.0,fftw,-3327.39,9916.765809297562,theta-knl,8192,256,64,False,2,1
float,1400, , , ,-pencils,-r2c_dir 0,16 16 32,32 32 8,4,0.4807692307692308,0.375,1.0,fftw,-3594.03,10073.845487117767,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, ,-pencils, ,16 16 32,64 16 8,2,0.4807692307692308,0.2980769230769231,0.0,fftw,-3588.47,10240.946334838867,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, , ,-r2c_dir 1,32 16 16,32 32 8,2,0.38461538461538464,0.375,0.0,fftw,-3002.17,10398.914756298063,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , ,-r2c_dir 0,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-3439.0,10567.164555311205,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, ,-pencils, ,32 16 16,64 64 2,4,0.38461538461538464,0.27884615384615385,1.0,fftw,-3337.48,10767.589087486269,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , , , ,16 16 32,32 32 8,4,0.4807692307692308,0.375,1.0,fftw,-3584.28,10924.976423501968,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , ,-pencils,-r2c_dir 0,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-3608.1,11093.920691251757,theta-knl,8192,256,64,False,2,1
float,1400, , , ,-pencils, ,16 16 32,64 16 8,2,0.4807692307692308,0.2980769230769231,0.0,fftw,-3606.08,11260.983723402023,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder, , , ,-r2c_dir 0,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-3408.77,11428.489075660706,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , , ,-r2c_dir 0,16 16 32,32 32 8,4,0.4807692307692308,0.375,1.0,fftw,-3613.07,11586.060478687286,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, ,-pencils,-r2c_dir 1,16 16 32,64 32 4,2,0.4807692307692308,0.28846153846153844,0.0,fftw,-3241.37,11742.9145526886,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder,-a2av, , ,-r2c_dir 0,16 16 32,64 16 8,2,0.4807692307692308,0.2980769230769231,0.0,fftw,-3429.14,11911.339614868164,theta-knl,8192,256,64,False,2,1
float,1400, , , , ,-r2c_dir 0,16 16 32,64 16 8,2,0.4807692307692308,0.2980769230769231,0.0,fftw,-3561.1,12080.1327149868,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , , , ,16 16 32,64 16 8,2,0.4807692307692308,0.2980769230769231,0.0,fftw,-3588.35,12247.316550254822,theta-knl,8192,256,64,False,2,1
float,1400,-no-reorder, , , ,-r2c_dir 1,16 16 32,64 16 8,2,0.4807692307692308,0.2980769230769231,0.0,fftw,-3151.86,12400.333152532578,theta-knl,8192,256,64,False,2,1
float,1400, , , ,-pencils,-r2c_dir 0,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-3578.1,12568.069633960724,theta-knl,8192,256,64,False,2,1
double,1400, , , , , ,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-1474.34,12739.794128894806,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, ,-pencils, ,16 16 32,32 32 8,4,0.4807692307692308,0.375,1.0,fftw,-3592.36,12897.31999874115,theta-knl,8192,256,64,False,2,1
float,1400, , , , ,-r2c_dir 1,16 16 32,32 32 8,2,0.4807692307692308,0.375,0.0,fftw,-3189.51,13049.59890961647,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , ,-pencils,-r2c_dir 0,16 16 32,64 64 2,4,0.4807692307692308,0.27884615384615385,1.0,fftw,-3675.0,13234.197478055954,theta-knl,8192,256,64,False,2,1
float,1400, , , , ,-r2c_dir 0,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-3604.53,13403.864833116531,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, ,-pencils, ,16 16 32,64 32 4,4,0.4807692307692308,0.28846153846153844,1.0,fftw,-3663.77,13573.90629720688,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , ,-pencils,-r2c_dir 0,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,-3594.55,13741.690848827362,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, , , ,16 16 32,64 16 8,2,0.4807692307692308,0.2980769230769231,0.0,fftw,-3598.28,13910.421431303024,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, ,-pencils, ,16 16 32,64 64 2,4,0.4807692307692308,0.27884615384615385,1.0,fftw,-3671.97,14094.259368896484,theta-knl,8192,256,64,False,2,1
float,1400,-reorder,-a2av, ,-pencils,-r2c_dir 0,16 16 32,64 64 2,4,0.4807692307692308,0.27884615384615385,1.0,fftw,-3661.02,14278.600310325624,theta-knl,8192,256,64,False,2,1
float,1400,-reorder, , ,-pencils, ,16 16 32,64 16 8,4,0.4807692307692308,0.2980769230769231,1.0,fftw,2.001,14285.145734548569,theta-knl,8192,256,64,False,2,1
float,1400, ,-a2av, ,-pencils,-r2c_dir 0,16 16 32,32 32 8,2,0.4807692307692308,0.375,0.0,fftw,-3590.87,14438.417522192,theta-knl,8192,256,64,False,2,1
