p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,256,512,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,2 2 8,4 8 1,12,cufft,-1859.11,1034.0398819446564,polaris-gpu,32,64,4,True,5,4
float,256,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,2 2 8,4 8 1,8,cufft,-1446.73,1038.3944437503815,polaris-gpu,32,64,4,True,5,4
float,256,512,512, ,-a2av,-p2p_pl,-pencils, ,2 2 8,16 1 2,16,cufft,1.0,1289.6497881412506,polaris-gpu,32,64,4,True,3,4
float,256,512,512,-reorder,-a2av, ,-pencils,-r2c_dir 0,2 2 8,4 8 1,8,cufft,-1235.51,1293.9522275924683,polaris-gpu,32,64,4,True,3,4
float,256,512,512,-no-reorder, ,-p2p_pl,-pencils, ,2 2 8,4 8 1,2,cufft,-1694.31,1298.258896112442,polaris-gpu,32,64,4,True,3,4
float,256,512,512,-no-reorder, ,-p2p,-pencils,-r2c_dir 0,2 2 8,4 8 1,12,cufft,-1450.13,1302.5488262176514,polaris-gpu,32,64,4,True,3,4
float,256,512,512,-reorder, , ,-pencils,-r2c_dir 0,2 2 8,4 8 1,8,cufft,-1225.51,1306.8447859287262,polaris-gpu,32,64,4,True,3,4
float,256,512,512, ,-a2av,-p2p_pl,-pencils,-r2c_dir 0,1 2 16,4 8 1,16,cufft,1.0,1309.0443127155304,polaris-gpu,32,64,4,True,4,4
double,256,512,512,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,2 2 8,4 8 1,4,cufft,-1184.45,1311.112398147583,polaris-gpu,32,64,4,True,3,4
double,256,512,512, , ,-p2p,-pencils,-r2c_dir 0,2 2 8,4 8 1,12,cufft,-994.44,1313.4695327281952,polaris-gpu,32,64,4,True,3,4
float,256,512,512,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,2 2 8,4 8 1,16,cufft,-1420.57,1315.8256285190582,polaris-gpu,32,64,4,True,3,4
float,256,512,512,-reorder, ,-p2p,-pencils, ,2 2 8,4 8 1,8,cufft,-1605.01,1318.0759060382843,polaris-gpu,32,64,4,True,3,4
float,256,512,512,-no-reorder, ,-p2p,-pencils,-r2c_dir 0,2 2 8,4 8 1,2,cufft,-1429.22,1320.3916492462158,polaris-gpu,32,64,4,True,3,4
float,256,512,512, ,-a2a,-p2p_pl,-pencils, ,2 2 8,4 8 1,16,cufft,-1660.84,1322.6575574874878,polaris-gpu,32,64,4,True,3,4
float,256,512,512, ,-a2a,-p2p_pl,-pencils,-r2c_dir 0,2 2 8,4 8 1,12,cufft,-1676.76,1324.9989240169525,polaris-gpu,32,64,4,True,3,4
float,256,512,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,2 2 8,4 8 1,4,cufft,1.0,1327.1474759578705,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,2 2 8,4 8 1,2,cufft,-1177.82,1329.8599379062653,polaris-gpu,32,64,4,True,2,4
float,256,512,512, ,-a2a,-p2p_pl, ,-r2c_dir 0,2 2 8,4 8 1,16,cufft,-1664.29,1333.202043056488,polaris-gpu,32,64,4,True,2,4
double,256,512,512,-reorder,-a2a,-p2p,-pencils, ,2 2 8,4 8 1,2,cufft,-1120.74,1335.4763078689575,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2a, ,-pencils,-r2c_dir 0,2 2 8,4 8 1,12,cufft,-1668.94,1339.059852361679,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,2 2 8,4 8 1,12,cufft,1.0,1342.4088711738586,polaris-gpu,32,64,4,True,5,4
float,256,512,512,-reorder,-a2a, ,-pencils,-r2c_dir 0,2 2 8,4 8 1,8,cufft,-1675.53,1344.8260033130646,polaris-gpu,32,64,4,True,2,4
float,256,512,512, , ,-p2p_pl,-slabs,-r2c_dir 1,2 2 8,4 8 1,4,cufft,-716.625,1348.5064783096313,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder, ,-p2p_pl,-pencils, ,2 2 8,4 8 1,4,cufft,-1872.03,1351.795578956604,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder,-a2av,-p2p_pl,-pencils, ,2 2 8,4 8 1,8,cufft,-1680.87,1355.2441115379333,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder,-a2a,-p2p_pl,-pencils, ,2 2 8,4 8 1,2,cufft,-1693.72,1358.7680361270905,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,2 2 8,4 8 1,2,cufft,-1532.89,1362.3499357700348,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2a, , , ,2 2 8,4 8 1,16,cufft,-1669.57,1365.8249773979187,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2av,-p2p_pl,-pencils, ,2 2 8,4 8 1,12,cufft,-1840.65,1369.2523276805878,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,2 2 8,4 8 1,8,cufft,-1868.77,1372.6827087402344,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,2 2 8,4 8 1,8,cufft,2.255,1374.5793464183807,polaris-gpu,32,64,4,True,3,4
float,256,512,512,-reorder,-a2av, ,-pencils, ,2 2 8,4 8 1,4,cufft,-1227.06,1378.53453207016,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,2 2 8,4 8 1,4,cufft,-717.26,1382.28165268898,polaris-gpu,32,64,4,True,2,4
float,256,512,512, ,-a2av,-p2p, ,-r2c_dir 0,2 2 8,4 8 1,2,cufft,-1411.54,1385.5178899765015,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder, ,-p2p_pl, ,-r2c_dir 0,2 2 8,4 8 1,16,cufft,-1864.48,1388.9826288223267,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2a, , , ,2 2 8,4 8 1,2,cufft,-1716.08,1392.540373325348,polaris-gpu,32,64,4,True,2,4
float,256,512,512, ,-a2a,-p2p, ,-r2c_dir 0,2 2 8,4 8 1,4,cufft,-1447.88,1395.95063996315,polaris-gpu,32,64,4,True,2,4
float,256,512,512, ,-a2a,-p2p, , ,2 2 8,4 8 1,2,cufft,-1442.47,1399.4870789051056,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder,-a2a,-p2p_pl,-pencils, ,2 2 8,4 8 1,4,cufft,-1666.5,1402.9602110385895,polaris-gpu,32,64,4,True,2,4
double,256,512,512,-no-reorder, ,-p2p_pl, , ,2 2 8,4 8 1,16,cufft,-1180.66,1406.4652693271637,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,2 2 8,4 8 1,8,cufft,-1404.37,1410.052418231964,polaris-gpu,32,64,4,True,2,4
float,256,512,512, ,-a2a,-p2p_pl, ,-r2c_dir 0,2 2 8,4 8 1,8,cufft,-1656.57,1413.4700422286987,polaris-gpu,32,64,4,True,2,4
float,256,512,512, ,-a2av,-p2p_pl, , ,2 2 8,4 8 1,4,cufft,-1672.18,1416.995573759079,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2a, ,-pencils,-r2c_dir 1,2 2 8,4 8 1,16,cufft,-556.54,1421.0776505470276,polaris-gpu,32,64,4,True,2,4
float,256,512,512, ,-a2av,-p2p_pl, ,-r2c_dir 0,2 2 8,4 8 1,2,cufft,-1673.1,1424.0650210380554,polaris-gpu,32,64,4,True,2,4
float,256,512,512, ,-a2a,-p2p_pl,-pencils, ,2 2 8,4 8 1,2,cufft,-1674.61,1427.632295370102,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2a,-p2p_pl, , ,2 2 8,4 8 1,8,cufft,-1881.46,1431.1248679161072,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder, ,-p2p_pl,-pencils, ,2 2 8,4 8 1,12,cufft,-1863.07,1434.6228306293488,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,2 2 8,4 8 1,4,cufft,-1679.38,1438.210574388504,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2av,-p2p_pl, ,-r2c_dir 0,2 2 8,4 8 1,12,cufft,-1840.35,1441.748218536377,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,2 2 8,4 8 1,8,cufft,-1862.37,1444.1669981479645,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2a,-p2p_pl, , ,2 2 8,4 8 1,2,cufft,-1906.29,1447.5943615436554,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2av,-p2p_pl, , ,2 2 8,4 8 1,2,cufft,-1902.52,1450.0034668445587,polaris-gpu,32,64,4,True,2,4
float,256,512,512, ,-a2a,-p2p_pl, , ,2 2 8,4 8 1,12,cufft,-1661.5,1453.556697845459,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,2 2 8,4 8 1,2,cufft,-1448.24,1455.9609851837158,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2a, , , ,2 2 8,4 8 1,8,cufft,-1674.16,1459.4445159435272,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2av,-p2p, , ,2 2 8,4 8 1,12,cufft,-1549.78,1461.7453501224518,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,2 2 8,4 8 1,8,cufft,-707.802,1465.5243787765503,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,2 2 8,4 8 1,12,cufft,-1668.43,1467.6196806430817,polaris-gpu,32,64,4,True,2,4
float,256,512,512, , ,-p2p_pl,-pencils, ,2 2 8,4 8 1,8,cufft,-1662.6,1471.134160041809,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 8,4 8 1,16,cufft,-1299.93,1473.6647670269012,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,2 2 8,4 8 1,4,cufft,-1513.15,1477.2033553123474,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2av,-p2p_pl,-pencils, ,2 2 8,4 8 1,16,cufft,-1863.62,1479.4200031757355,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder, ,-p2p_pl, ,-r2c_dir 0,2 2 8,4 8 1,12,cufft,-1856.37,1482.9699594974518,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2av,-p2p_pl, , ,2 2 8,4 8 1,16,cufft,-1864.83,1485.3148601055145,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,2 2 8,4 8 1,16,cufft,-1850.24,1488.8208560943604,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2a, ,-pencils,-r2c_dir 0,2 2 8,4 8 1,16,cufft,-1665.96,1491.2732346057892,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder,-a2a,-p2p_pl, , ,2 2 8,4 8 1,12,cufft,-1868.75,1494.7824149131775,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder, , , , ,2 2 8,4 8 1,8,cufft,-1231.85,1497.1813371181488,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-reorder, , , ,-r2c_dir 0,2 2 8,4 8 1,12,cufft,-1230.29,1500.7242822647095,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder, ,-p2p_pl,-pencils, ,2 2 8,4 8 1,16,cufft,-1663.4,1503.0997104644775,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 8,4 8 1,4,cufft,-1676.66,1506.5861177444458,polaris-gpu,32,64,4,True,2,4
float,256,512,512,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,2 2 8,4 8 1,16,cufft,-1631.01,1509.0342195034027,polaris-gpu,32,64,4,True,2,4
