p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,1024, ,-a2a,-p2p_pl,-slabs, ,0.41145801993701225,0.001535619143775745,0.5018304788221923,fftw,-288.463,34.00717902183533,theta-knl,256,256,64,False,2,4
float,1024, ,-a2av,-p2p_pl,-pencils, ,0.27289612686673403,0.0029719957072365756,0.7090920311105432,fftw,-282.479,33.99841547012329,theta-knl,256,256,64,False,3,4
float,1024,-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,0.9548437234642888,0.0015632150162345965,0.836448584061417,fftw,-291.882,34.08503270149231,theta-knl,256,256,64,False,4,4
float,1024, ,-a2av,-p2p_pl,-pencils, ,0.8042537115877353,0.0015895384704852152,0.19223087341900313,fftw,-294.791,33.751614570617676,theta-knl,256,256,64,False,5,4
float,1024,-no-reorder,-a2a,-p2p_pl, , ,0.49091916088350807,0.001638999778262303,0.40576634922230775,fftw,-120.859,58.79732942581177,theta-knl,256,256,64,False,5,4
float,1024, ,-a2av,-p2p_pl,-pencils, ,0.2818342812536345,0.001480364765118668,0.04026826431344142,fftw,-253.495,51.193212032318115,theta-knl,256,256,64,False,3,4
float,1024, ,-a2av,-p2p_pl,-pencils, ,0.3854879987144436,0.0017589433774303318,0.30012817415599985,fftw,-302.965,49.9444363117218,theta-knl,256,256,64,False,2,4
float,1024,-no-reorder,-a2av,-p2p_pl,-pencils, ,0.5345744459163009,0.0015220667316284092,0.6964767272125608,fftw,-112.646,60.203155755996704,theta-knl,256,256,64,False,4,4
float,1024, ,-a2av,-p2p_pl,-pencils, ,0.19867213778016468,0.004414220579391739,0.03681110161431429,fftw,-274.076,66.64789772033691,theta-knl,256,256,64,False,2,4
float,1024, ,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.5894637350463737,0.0015219479833412078,0.4853385818403631,fftw,-294.911,67.33421397209167,theta-knl,256,256,64,False,3,4
float,1024, ,-a2av,-p2p_pl,-pencils, ,0.7695200278681823,0.0014673391618711157,0.821675410041886,fftw,-310.873,74.86578822135925,theta-knl,256,256,64,False,5,4
double,1024, ,-a2av,-p2p_pl,-pencils, ,0.9889447622128648,0.0018110863379660297,0.5618308374910795,fftw,-124.495,87.81363201141357,theta-knl,256,256,64,False,4,4
double,1024,-reorder, ,-p2p_pl,-pencils, ,0.26136666298336697,0.001466580876609861,0.11126130305221156,fftw,-138.855,92.77524900436401,theta-knl,256,256,64,False,2,4
float,1024, ,-a2a,-p2p_pl, , ,0.5402556112728338,0.0015262764516153977,0.40748737521596773,fftw,-267.552,84.22836518287659,theta-knl,256,256,64,False,3,4
