p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7543304272564672,0.35856229926407124,0.6544067265692717,cufft,-3.16631,7.549509525299072,polaris-gpu,64,64,4,True,5,4
float,64,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,0.6719284212648218,0.3890427150430381,0.6905127135118614,cufft,-4.48744,7.645805597305298,polaris-gpu,64,64,4,True,2,4
float,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.2580478297007922,0.4113150210047154,0.6728402786424281,cufft,-3.56087,10.943894863128662,polaris-gpu,64,64,4,True,2,4
double,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.7073802840135026,0.719394655045842,0.6691189009777956,cufft,-7.1694,13.792004823684692,polaris-gpu,64,64,4,True,3,4
float,64,-no-reorder, ,-p2p_pl, ,-r2c_dir 2,0.6772116800309219,0.3740345102814211,0.679741728746756,cufft,-7.95847,13.850219249725342,polaris-gpu,64,64,4,True,2,4
float,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.6849316165301226,0.34775322815486187,0.6581994643864599,cufft,-3.12234,15.392850637435913,polaris-gpu,64,64,4,True,5,4
float,64,-no-reorder, , ,-pencils,-r2c_dir 2,0.6984520842045742,0.5036521791451506,0.6798944757642795,cufft,-7.26977,19.748074293136597,polaris-gpu,64,64,4,True,2,4
double,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,0.705804715120632,0.5562283102199869,0.6727099157521134,cufft,-7.23602,22.00968599319458,polaris-gpu,64,64,4,True,2,4
float,64,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,0.6941594980385949,0.38794121767024825,0.6820449158263544,cufft,-5.06157,23.95543336868286,polaris-gpu,64,64,4,True,2,4
float,64,-no-reorder,-a2av, , ,-r2c_dir 2,0.9530140222290358,0.5088991221812803,0.6655271670375659,cufft,-3.62504,26.47447967529297,polaris-gpu,64,64,4,True,3,4
double,64,-no-reorder, ,-p2p,-pencils,-r2c_dir 2,0.792750234876381,0.10538848326227501,0.6723323272863254,cufft,-1.48936,26.643064737319946,polaris-gpu,64,64,4,True,2,4
float,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,0.7695993794750589,0.5988752298893864,0.6756236383378507,cufft,-3.34594,28.65085530281067,polaris-gpu,64,64,4,True,3,4
double,64,-no-reorder, ,-p2p,-pencils,-r2c_dir 2,0.7021027168421269,0.22139480589451288,0.6783084536050379,cufft,-5.21173,30.12299084663391,polaris-gpu,64,64,4,True,2,4
double,64,-no-reorder, , , ,-r2c_dir 2,0.6575833706296402,0.3319745191649083,0.6784986562154746,cufft,-7.05759,33.928242921829224,polaris-gpu,64,64,4,True,2,4
double,64,-no-reorder,-a2a,-p2p_pl, ,-r2c_dir 2,0.7036354206633367,0.380039565931498,0.9054016873180155,cufft,-7.17015,36.00578999519348,polaris-gpu,64,64,4,True,2,4
double,64,-no-reorder,-a2a, , ,-r2c_dir 2,0.4836180013828182,0.36738960483078587,0.6815458798593528,cufft,-2.46902,38.63068771362305,polaris-gpu,64,64,4,True,2,4
float,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,0.7004530913644585,0.48692484057021224,0.6804295729951205,cufft,-6.43986,40.536691188812256,polaris-gpu,64,64,4,True,2,4
double,64,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,0.7036921364440781,0.6939879067282929,0.818112549915295,cufft,-7.263,42.81855607032776,polaris-gpu,64,64,4,True,2,4
double,64,-no-reorder,-a2a,-p2p,-slabs,-r2c_dir 2,0.7073536286047797,0.37437775494417713,0.9592358723017604,cufft,-1.12234,43.41943001747131,polaris-gpu,64,64,4,True,3,4
float,64,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 2,0.6819719912686676,0.3704666191909787,0.6746629244454819,cufft,-7.79248,45.11505150794983,polaris-gpu,64,64,4,True,2,4
double,64,-no-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,0.6897467527032671,0.21347706843982872,0.6796064619697582,cufft,-1.23662,47.15236234664917,polaris-gpu,64,64,4,True,3,4
float,64,-no-reorder, , , ,-r2c_dir 2,0.6868928594591328,0.33564399454430993,0.8022203738876541,cufft,-7.15044,50.7172315120697,polaris-gpu,64,64,4,True,2,4
double,64,-no-reorder,-a2a,-p2p_pl, ,-r2c_dir 2,0.8852513151213555,0.476839375603911,0.8962678269698487,cufft,-3.16531,52.83063268661499,polaris-gpu,64,64,4,True,2,4
