p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,64,64,64,-reorder, ,-p2p_pl,-slabs,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-4.60051,22.42585802078247,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,4 4 4,8 8 1,12,0.4444444444444444,0.2222222222222222,0.75,cufft,-4.25306,25.152045249938965,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder, , ,-slabs,-r2c_dir 0,4 4 4,16 2 2,12,0.4444444444444444,0.1481481481481481,0.75,cufft,-1.27142,25.3153715133667,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-7.28146,26.847781896591187,polaris-gpu,64,64,4,True,4,4
double,64,64,64,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,8 4 2,16 2 2,12,0.2592592592592592,0.1481481481481481,0.75,cufft,-4.78601,26.904172658920288,polaris-gpu,64,64,4,True,5,4
double,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-7.24166,28.574722051620483,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,12,0.2592592592592592,0.2222222222222222,0.75,cufft,-7.72548,30.06703877449036,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-7.18292,32.28260040283203,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder, ,-p2p,-pencils,-r2c_dir 2,4 4 4,8 4 2,12,0.4444444444444444,0.2592592592592592,0.75,cufft,-3.57507,32.3804292678833,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,16 2 2,16 2 2,12,0.1481481481481481,0.1481481481481481,0.75,cufft,-2.72209,34.5789692401886,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder, ,-p2p,-pencils,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-4.89635,34.56117486953735,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder, ,-p2p,-pencils,-r2c_dir 2,8 4 2,8 8 1,12,0.2592592592592592,0.2222222222222222,0.75,cufft,-5.17688,36.87400913238525,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,16 2 2,12,0.2592592592592592,0.1481481481481481,0.75,cufft,-7.36112,36.763415813446045,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder, ,-p2p_pl,-slabs,-r2c_dir 2,64 1 1,8 4 2,12,0.0,0.2592592592592592,0.75,cufft,-1.73469,39.2386679649353,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,16 2 2,12,0.2592592592592592,0.1481481481481481,0.75,cufft,-3.10395,39.27923393249512,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,4,0.2592592592592592,0.2592592592592592,0.25,cufft,-7.28724,41.28595232963562,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,16 2 2,12,0.2592592592592592,0.1481481481481481,0.75,cufft,-7.41337,41.344407081604,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,4 4 4,8 8 1,12,0.4444444444444444,0.2222222222222222,0.75,cufft,-3.67118,43.67439532279968,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,16,0.2592592592592592,0.2592592592592592,1.0,cufft,-7.03483,43.58374881744385,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,4,0.2592592592592592,0.2592592592592592,0.25,cufft,-7.36809,45.9081289768219,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,8 4 2,8 8 1,12,0.2592592592592592,0.2222222222222222,0.75,cufft,-3.66202,46.12899041175842,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 2,8 4 2,8 8 1,12,0.2592592592592592,0.2222222222222222,0.75,cufft,-1.52917,48.51333689689636,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,16,0.2592592592592592,0.2592592592592592,1.0,cufft,-7.22922,48.21517610549927,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,2,0.2592592592592592,0.2222222222222222,0.0,cufft,-8.02807,50.5511474609375,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-4.77605,50.51390099525452,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,4 4 4,12,0.2592592592592592,0.4444444444444444,0.75,cufft,-6.94833,52.79372000694275,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,4,0.2592592592592592,0.2592592592592592,0.25,cufft,-7.42888,52.74553990364075,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,2,0.2592592592592592,0.2222222222222222,0.0,cufft,-8.07817,55.16385817527771,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,16,0.2592592592592592,0.2592592592592592,1.0,cufft,-7.25579,55.17341041564941,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-7.21243,57.43196296691895,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,8,0.2592592592592592,0.2592592592592592,0.5,cufft,-7.15571,57.47514820098877,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,8,0.2592592592592592,0.2222222222222222,0.5,cufft,-7.9033,59.85089540481568,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,16,0.2592592592592592,0.2222222222222222,1.0,cufft,-7.80959,59.8003044128418,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,16,0.2592592592592592,0.2592592592592592,1.0,cufft,-7.1932,62.06249213218689,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,4 4 4,8 4 2,4,0.4444444444444444,0.2592592592592592,0.25,cufft,-3.78172,62.11806464195252,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,16,0.2592592592592592,0.2222222222222222,1.0,cufft,-7.95608,64.46656513214111,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,4,0.2592592592592592,0.2222222222222222,0.25,cufft,-7.87631,64.46737575531006,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,4,0.2592592592592592,0.2222222222222222,0.25,cufft,-7.84638,66.8036720752716,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,8 4 2,16 2 2,2,0.2592592592592592,0.1481481481481481,0.0,cufft,-5.44982,66.95134973526001,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,4 4 4,8,0.2592592592592592,0.4444444444444444,0.5,cufft,-6.91958,69.1462574005127,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,2,0.2592592592592592,0.2592592592592592,0.0,cufft,-7.44011,69.10275554656982,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,8,0.2592592592592592,0.2592592592592592,0.5,cufft,-7.25112,71.50078225135803,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,8 4 2,8 8 1,16,0.2592592592592592,0.2222222222222222,1.0,cufft,-3.06266,71.64538979530334,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,8 4 2,8 4 2,2,0.2592592592592592,0.2592592592592592,0.0,cufft,-4.67283,73.92656302452087,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,2,0.2592592592592592,0.2222222222222222,0.0,cufft,-7.84182,73.88516306877136,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,16,0.2592592592592592,0.2222222222222222,1.0,cufft,-7.89345,76.21515035629272,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,2,0.2592592592592592,0.2222222222222222,0.0,cufft,-7.88375,76.17514848709106,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,2,0.2592592592592592,0.2222222222222222,0.0,cufft,-7.96586,78.51502847671509,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,16 2 2,8,0.2592592592592592,0.1481481481481481,0.5,cufft,-7.37364,78.45270252227783,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2av,-p2p_pl,-slabs,-r2c_dir 2,8 4 2,8 8 1,4,0.2592592592592592,0.2222222222222222,0.25,cufft,-1.55842,81.10652279853821,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,12,0.2592592592592592,0.2222222222222222,0.75,cufft,-7.75226,80.87315583229065,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,16 2 2,12,0.2592592592592592,0.1481481481481481,0.75,cufft,-7.23669,83.2209141254425,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,8,0.2592592592592592,0.2222222222222222,0.5,cufft,-7.76907,83.21388912200928,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,2,0.2592592592592592,0.2222222222222222,0.0,cufft,-7.88616,85.56695294380188,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,2,0.2592592592592592,0.2222222222222222,0.0,cufft,-8.12995,85.6188108921051,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,16 2 2,2,0.2592592592592592,0.1481481481481481,0.0,cufft,-7.31962,87.96657586097717,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,8,0.2592592592592592,0.2222222222222222,0.5,cufft,-7.64069,87.90095210075378,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,2,0.2592592592592592,0.2222222222222222,0.0,cufft,-7.97019,90.25999855995178,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,2,0.2592592592592592,0.2592592592592592,0.0,cufft,-7.36304,90.21373295783997,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,2,0.2592592592592592,0.2592592592592592,0.0,cufft,-7.23446,92.62207388877869,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,4,0.2592592592592592,0.2592592592592592,0.25,cufft,-7.25786,92.5729820728302,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,16,0.2592592592592592,0.2592592592592592,1.0,cufft,-6.96547,94.9250512123108,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,8 4 2,8 8 1,2,0.2592592592592592,0.2222222222222222,0.0,cufft,-2.26696,95.07843899726868,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,4 4 4,8 8 1,2,0.4444444444444444,0.2222222222222222,0.0,cufft,-3.26773,97.4546537399292,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,8,0.2592592592592592,0.2592592592592592,0.5,cufft,-6.99168,97.4081928730011,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,12,0.2592592592592592,0.2222222222222222,0.75,cufft,-7.8461,99.72144961357117,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,4,0.2592592592592592,0.2222222222222222,0.25,cufft,-7.71578,99.72109389305116,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,16,0.2592592592592592,0.2222222222222222,1.0,cufft,-7.75672,102.07801795005798,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,12,0.2592592592592592,0.2222222222222222,0.75,cufft,-7.80581,102.08607172966003,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,64 1 1,8,0.2592592592592592,0.0,0.5,cufft,-2.31338,104.69818902015686,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,4,0.2592592592592592,0.2222222222222222,0.25,cufft,-7.75311,104.44706463813782,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,2,0.2592592592592592,0.2592592592592592,0.0,cufft,-7.22224,106.8078546524048,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,8,0.2592592592592592,0.2222222222222222,0.5,cufft,-7.7974,106.8020851612091,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,4 4 4,8,0.2592592592592592,0.4444444444444444,0.5,cufft,-7.13212,109.18072509765624,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,4 4 4,16,0.2592592592592592,0.4444444444444444,1.0,cufft,-6.94681,109.14075231552124,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,4 4 4,8 4 2,8,0.4444444444444444,0.2592592592592592,0.5,cufft,-3.82387,111.57102966308594,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,16 2 2,16,0.2592592592592592,0.1481481481481481,1.0,cufft,-7.28468,111.57822895050047,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,2,0.2592592592592592,0.2222222222222222,0.0,cufft,-7.99619,113.98413872718812,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,16,0.2592592592592592,0.2592592592592592,1.0,cufft,-7.35052,113.88580536842346,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,8,0.2592592592592592,0.2222222222222222,0.5,cufft,-7.65193,116.32752060890198,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,8,0.2592592592592592,0.2592592592592592,0.5,cufft,-7.39922,116.22362446784972,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,4 4 4,8,0.2592592592592592,0.4444444444444444,0.5,cufft,-6.93905,118.58280181884766,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,2,0.2592592592592592,0.2222222222222222,0.0,cufft,-7.97906,118.647625207901,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,4 4 4,16,0.2592592592592592,0.4444444444444444,1.0,cufft,-6.95034,121.01516079902648,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,4 4 4,4,0.2592592592592592,0.4444444444444444,0.25,cufft,-7.0022,120.97355341911316,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,8,0.2592592592592592,0.2222222222222222,0.5,cufft,-7.69359,123.4492256641388,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 8 1,2,0.2592592592592592,0.2222222222222222,0.0,cufft,-7.87571,123.44825673103333,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,8 4 2,16 2 2,12,0.2592592592592592,0.1481481481481481,0.75,cufft,-4.48744,7.645805597305298,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,4 4 4,32 2 1,12,0.4444444444444444,0.037037037037037,0.75,cufft,-3.47258,7.600531101226807,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-5.93639,7.591386079788208,polaris-gpu,64,64,4,True,4,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,4 4 4,16 4 1,12,0.4444444444444444,0.1111111111111111,0.75,cufft,-3.16631,7.549509525299072,polaris-gpu,64,64,4,True,5,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,16 4 1,16 2 2,12,0.1111111111111111,0.1481481481481481,0.75,cufft,-3.56087,10.943894863128662,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,16 4 1,12,0.2592592592592592,0.1111111111111111,0.75,cufft,-7.95847,13.850219249725342,polaris-gpu,64,64,4,True,2,4
double,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-7.1694,13.792004823684692,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-3.87405,13.998661518096924,polaris-gpu,64,64,4,True,4,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 4 2,16 4 1,12,0.2592592592592592,0.1111111111111111,0.75,cufft,-3.12234,15.392850637435911,polaris-gpu,64,64,4,True,5,4
float,64,64,64,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-4.95271,17.26067543029785,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder, , ,-pencils,-r2c_dir 2,8 4 2,8 8 1,12,0.2592592592592592,0.2222222222222222,0.75,cufft,-7.26977,19.7480742931366,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,8 4 2,16 2 2,12,0.2592592592592592,0.1481481481481481,0.75,cufft,-7.08554,19.40249991416931,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,8 4 2,8 8 1,12,0.2592592592592592,0.2222222222222222,0.75,cufft,-7.23602,22.00968599319458,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-reorder, ,-p2p_pl,-slabs,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-4.58315,21.752931118011475,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,8 4 2,16 2 2,12,0.2592592592592592,0.1481481481481481,0.75,cufft,-5.06157,23.95543336868286,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder, ,-p2p_pl,-slabs,-r2c_dir 2,8 4 2,8 4 2,12,0.2592592592592592,0.2592592592592592,0.75,cufft,-4.64491,24.0686423778534,polaris-gpu,64,64,4,True,3,4
double,64,64,64,-no-reorder, ,-p2p,-pencils,-r2c_dir 2,4 4 4,64 1 1,12,0.4444444444444444,0.0,0.75,cufft,-1.48936,26.643064737319943,polaris-gpu,64,64,4,True,2,4
float,64,64,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,4 4 4,8 8 1,12,0.4444444444444444,0.2222222222222222,0.75,cufft,-3.62504,26.47447967529297,polaris-gpu,64,64,4,True,3,4
float,64,64,64,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 2,4 4 4,8 8 1,12,0.4444444444444444,0.2222222222222222,0.75,cufft,-3.34594,28.65085530281067,polaris-gpu,64,64,4,True,3,4
