c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_zfpgpu.json,30,2,2,-10.1822,75.48805093765259,polaris-gpu,128,64,4,True,2,4
roibin_zfpgpu.json,12,3,3,-19.6007,78.44062924385071,polaris-gpu,128,64,4,True,3,4
roibin_zfpgpu.json,42,3,1,-14.2551,75.70254421234131,polaris-gpu,128,64,4,True,4,4
roibin_zfpgpu.json,18,4,1,-16.8006,79.09139823913574,polaris-gpu,128,64,4,True,5,4
roibin_zfpgpu.json,49,1,3,-14.2551,147.30864024162292,polaris-gpu,128,64,4,True,2,4
roibin_zfpgpu.json,47,3,2,-14.9814,145.47597312927246,polaris-gpu,128,64,4,True,4,4
roibin_zfpgpu.json,28,3,4,-19.1227,147.45993185043335,polaris-gpu,128,64,4,True,3,4
roibin_zfpgpu.json,25,1,2,-16.8006,147.69893622398376,polaris-gpu,128,64,4,True,5,4
roibin_zfpgpu.json,13,4,4,-14.5191,207.3738329410553,polaris-gpu,128,64,4,True,4,4
roibin_zfpgpu.json,19,3,2,2.143,168.53145384788513,polaris-gpu,128,64,4,True,2,4
roibin_zfpgpu.json,23,3,3,-16.8006,216.45627117156982,polaris-gpu,128,64,4,True,3,4
roibin_zfpgpu.json,25,4,4,-16.9215,216.25872993469238,polaris-gpu,128,64,4,True,5,4
roibin_zfpgpu.json,28,3,3,-16.3339,225.7754123210907,polaris-gpu,128,64,4,True,2,4
roibin_zfpgpu.json,4,4,2,-15.6806,271.0840120315552,polaris-gpu,128,64,4,True,4,4
roibin_zfpgpu.json,26,4,4,-14.5191,284.4334659576416,polaris-gpu,128,64,4,True,3,4
roibin_zfpgpu.json,23,3,4,-15.2733,285.08195972442627,polaris-gpu,128,64,4,True,5,4
roibin_zfpgpu.json,25,2,3,-19.9329,291.71084213256836,polaris-gpu,128,64,4,True,2,4
