p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,256, ,-a2av, , ,-r2c_dir 2,64 8 8,64 16 4,4,0.26666666666666666,0.25555555555555554,1.0,fftw,-280.613,57.42375731468201,theta-knl,4096,256,64,False,2,4
float,256, , , , ,-r2c_dir 2,16 16 16,64 16 4,4,0.4444444444444444,0.25555555555555554,1.0,fftw,-130.732,98.121160030365,theta-knl,4096,256,64,False,3,4
float,256, , , , ,-r2c_dir 2,64 8 8,64 8 8,4,0.26666666666666666,0.26666666666666666,1.0,fftw,-344.584,56.62465143203735,theta-knl,4096,256,64,False,4,4
float,256, ,-a2av, ,-pencils,-r2c_dir 2,64 16 4,64 16 4,4,0.25555555555555554,0.25555555555555554,1.0,fftw,-247.552,57.3298876285553,theta-knl,4096,256,64,False,5,4
float,256, , , ,-pencils,-r2c_dir 2,64 16 4,64 16 4,4,0.25555555555555554,0.25555555555555554,1.0,fftw,-351.044,95.28261470794678,theta-knl,4096,256,64,False,2,4
float,256,-no-reorder, , , ,-r2c_dir 2,64 16 4,64 8 8,4,0.25555555555555554,0.26666666666666666,1.0,fftw,-222.916,174.97247123718262,theta-knl,4096,256,64,False,4,4
float,256,-no-reorder, , , ,-r2c_dir 2,64 64 1,64 8 8,4,0.23333333333333334,0.26666666666666666,1.0,fftw,-330.64,90.06376576423645,theta-knl,4096,256,64,False,5,4
float,256, ,-a2av, ,-pencils,-r2c_dir 2,64 8 8,64 8 8,4,0.26666666666666666,0.26666666666666666,1.0,fftw,-223.612,128.0617802143097,theta-knl,4096,256,64,False,5,4
float,256,-reorder, , , ,-r2c_dir 2,64 64 1,64 16 4,2,0.23333333333333334,0.25555555555555554,0.0,fftw,-266.81,125.45218539237976,theta-knl,4096,256,64,False,2,4
float,256,-reorder,-a2av, , ,-r2c_dir 2,64 32 2,64 16 4,4,0.24444444444444444,0.25555555555555554,1.0,fftw,-263.313,136.7737739086151,theta-knl,4096,256,64,False,3,4
float,256,-reorder, , , ,-r2c_dir 2,64 8 8,64 8 8,4,0.26666666666666666,0.26666666666666666,1.0,fftw,-346.309,163.51751375198364,theta-knl,4096,256,64,False,2,4
double,256, , , , ,-r2c_dir 2,64 64 1,64 8 8,4,0.23333333333333334,0.26666666666666666,1.0,fftw,-136.972,158.23533391952515,theta-knl,4096,256,64,False,5,4
float,256,-reorder, , , ,-r2c_dir 2,64 64 1,64 8 8,4,0.23333333333333334,0.26666666666666666,1.0,fftw,-462.212,204.4868485927581,theta-knl,4096,256,64,False,3,4
