p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,256, , , , , ,0.5,0.5,16,cufft,-40.7696,6.610636472702026,polaris-gpu,16,4,True,2,4
float,256, , ,-p2p_pl,-slabs, ,0.6114410055025455,0.6304069166531082,8,cufft,-53.893,7.463555812835693,polaris-gpu,16,4,True,4,4
float,256, ,-a2a,-p2p_pl,-slabs, ,0.49900984861417486,0.2794136535792422,2,cufft,-40.1158,8.014629364013672,polaris-gpu,16,4,True,5,4
float,256, , , ,-pencils, ,0.9002276710121454,0.7980805768877473,8,cufft,2.255,11.350149869918823,polaris-gpu,16,4,True,5,4
float,256,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,cufft,1.0,22.661022663116455,polaris-gpu,16,4,True,3,4
double,256, , ,-p2p_pl,-slabs, ,0.3207628285713874,0.05083600338656524,4,cufft,-52.9227,26.380383491516113,polaris-gpu,16,4,True,3,4
float,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7173464711372233,0.9313765993266238,12,cufft,1.0,26.992609977722168,polaris-gpu,16,4,True,2,4
double,256,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.7848345640221458,0.37364990283001664,2,cufft,1.0,28.756988048553467,polaris-gpu,16,4,True,4,4
double,256, , ,-p2p_pl,-slabs, ,0.599622668814226,0.28077426890524937,4,cufft,-33.198,30.353278160095215,polaris-gpu,16,4,True,2,4
float,256, , ,-p2p_pl,-slabs, ,0.03344523208659145,0.09665006183372693,12,cufft,-103.069,30.931523323059082,polaris-gpu,16,4,True,3,4
double,256,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,0.3443492001296231,0.2677272403994866,16,cufft,1.0,32.634357213974,polaris-gpu,16,4,True,5,4
float,256, , ,-p2p_pl,-slabs, ,0.03309719068230954,0.27413747919731857,2,cufft,-14.5953,34.94576597213745,polaris-gpu,16,4,True,2,4
double,256, , ,-p2p_pl,-slabs, ,0.5287651848874048,0.08993483996965546,4,cufft,-17.6958,35.86040735244751,polaris-gpu,16,4,True,3,4
