p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,256,256,256, ,-a2a,-p2p_pl,-slabs,-r2c_dir 1,2 2 4,8 2 1,12,0.5714285714285714,0.07142857142857142,0.75,cufft,-358.032,19.23532009124756,polaris-gpu,16,64,4,True,3,4
float,256,256,256,-no-reorder, , ,-slabs,-r2c_dir 1,2 2 4,4 4 1,12,0.5714285714285714,0.21428571428571427,0.75,cufft,-331.451,21.45624709129333,polaris-gpu,16,64,4,True,2,4
double,256,256,256, , ,-p2p,-pencils,-r2c_dir 1,2 2 4,4 2 2,12,0.5714285714285714,0.2857142857142857,0.75,cufft,-282.883,21.3943555355072,polaris-gpu,16,64,4,True,3,4
float,256,256,256, ,-a2a, ,-pencils,-r2c_dir 1,2 2 4,8 2 1,12,0.5714285714285714,0.07142857142857142,0.75,cufft,-322.352,23.801560878753666,polaris-gpu,16,64,4,True,2,4
double,256,256,256, ,-a2a,-p2p,-slabs,-r2c_dir 1,2 2 4,4 2 2,12,0.5714285714285714,0.2857142857142857,0.75,cufft,-179.577,23.732807636260983,polaris-gpu,16,64,4,True,3,4
float,256,256,256, , , ,-pencils,-r2c_dir 1,2 2 4,4 4 1,8,0.5714285714285714,0.21428571428571427,0.5,cufft,-410.054,25.91068959236145,polaris-gpu,16,64,4,True,2,4
float,256,256,256,-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,2 2 4,8 2 1,12,0.5714285714285714,0.07142857142857142,0.75,cufft,1.0,55.78042554855347,polaris-gpu,16,64,4,True,3,4
float,256,256,256,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,4 2 2,8 2 1,12,0.2857142857142857,0.07142857142857142,0.75,cufft,1.0,57.96052694320679,polaris-gpu,16,64,4,True,2,4
float,256,256,256, ,-a2a,-p2p,-pencils,-r2c_dir 1,2 2 4,4 4 1,8,0.5714285714285714,0.21428571428571427,0.5,cufft,-471.223,28.20853304862976,polaris-gpu,16,64,4,True,4,4
float,256,256,256, ,-a2a, ,-slabs,-r2c_dir 1,2 2 4,4 4 1,12,0.5714285714285714,0.21428571428571427,0.75,cufft,-439.381,29.64029622077942,polaris-gpu,16,64,4,True,5,4
float,256,256,256, ,-a2a,-p2p,-pencils,-r2c_dir 1,2 2 4,8 2 1,2,0.5714285714285714,0.07142857142857142,0.0,cufft,-320.939,31.557547330856323,polaris-gpu,16,64,4,True,4,4
float,256,256,256, , , ,-pencils,-r2c_dir 1,2 2 4,4 4 1,8,0.5714285714285714,0.21428571428571427,0.5,cufft,-393.637,33.115891218185425,polaris-gpu,16,64,4,True,5,4
float,256,256,256, ,-a2a, , ,-r2c_dir 1,8 2 1,4 4 1,8,0.07142857142857142,0.21428571428571427,0.5,cufft,-207.79,35.12960934638977,polaris-gpu,16,64,4,True,4,4
float,256,256,256,-reorder,-a2a, ,-pencils,-r2c_dir 1,4 2 2,4 4 1,8,0.2857142857142857,0.21428571428571427,0.5,cufft,1.0,66.33702278137207,polaris-gpu,16,64,4,True,5,4
float,256,256,256,-no-reorder, , ,-pencils,-r2c_dir 1,2 2 4,4 4 1,4,0.5714285714285714,0.21428571428571427,0.25,cufft,-402.616,38.58250617980957,polaris-gpu,16,64,4,True,4,4
float,256,256,256, ,-a2a,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-590.317,41.94827008247376,polaris-gpu,16,64,4,True,4,4
float,256,256,256,-reorder,-a2av, ,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,1.0,75.30053734779358,polaris-gpu,16,64,4,True,4,4
float,256,256,256, ,-a2a, ,-pencils,-r2c_dir 1,2 2 4,4 4 1,8,0.5714285714285714,0.21428571428571427,0.5,cufft,-247.041,59.305261850357056,polaris-gpu,16,64,4,True,3,4
float,256,256,256, ,-a2a, ,-pencils,-r2c_dir 1,2 2 4,4 4 1,4,0.5714285714285714,0.21428571428571427,0.25,cufft,-257.261,61.51391959190369,polaris-gpu,16,64,4,True,2,4
double,256,256,256,-reorder,-a2av, , , ,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-347.782,62.78828406333923,polaris-gpu,16,64,4,True,3,4
double,256,256,256, ,-a2av,-p2p,-pencils,-r2c_dir 1,2 2 4,4 4 1,4,0.5714285714285714,0.21428571428571427,0.25,cufft,-371.778,64.83139157295227,polaris-gpu,16,64,4,True,2,4
float,256,256,256, ,-a2a,-p2p, ,-r2c_dir 2,2 2 4,4 4 1,8,0.5714285714285714,0.21428571428571427,0.5,cufft,1.0,96.4663941860199,polaris-gpu,16,64,4,True,3,4
double,256,256,256, ,-a2a,-p2p_pl,-slabs,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-330.033,68.21583032608032,polaris-gpu,16,64,4,True,2,4
float,256,256,256, , ,-p2p,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-462.114,69.76661562919617,polaris-gpu,16,64,4,True,5,4
float,256,256,256, ,-a2a, ,-slabs,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-470.055,71.58469009399414,polaris-gpu,16,64,4,True,2,4
double,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-603.58,73.10138297080994,polaris-gpu,16,64,4,True,5,4
double,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-527.175,74.91921067237854,polaris-gpu,16,64,4,True,2,4
float,256,256,256, , ,-p2p_pl,-pencils, ,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,1.0,106.31408524513245,polaris-gpu,16,64,4,True,5,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils, ,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,1.0,108.10818219184875,polaris-gpu,16,64,4,True,2,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-581.618,79.81924057006836,polaris-gpu,16,64,4,True,4,4
double,256,256,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,8 2 1,2,0.5714285714285714,0.07142857142857142,0.0,cufft,-380.539,83.20593094825745,polaris-gpu,16,64,4,True,4,4
double,256,256,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-524.183,86.49921178817749,polaris-gpu,16,64,4,True,4,4
double,256,256,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-482.821,89.87912154197693,polaris-gpu,16,64,4,True,4,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,2.255,92.92759418487547,polaris-gpu,16,64,4,True,4,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,1.0,126.25206637382507,polaris-gpu,16,64,4,True,4,4
double,256,256,256, ,-a2a,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-463.392,99.80378293991087,polaris-gpu,16,64,4,True,3,4
float,256,256,256,-no-reorder, ,-p2p,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-466.787,103.21611833572388,polaris-gpu,16,64,4,True,3,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-568.712,106.56358695030212,polaris-gpu,16,64,4,True,3,4
double,256,256,256,-no-reorder, ,-p2p,-pencils,-r2c_dir 2,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,1.0,139.5622022151947,polaris-gpu,16,64,4,True,3,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,1.0,141.06446719169617,polaris-gpu,16,64,4,True,2,4
double,256,256,256,-no-reorder,-a2a,-p2p,-slabs,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-230.198,112.90711641311646,polaris-gpu,16,64,4,True,5,4
float,256,256,256, ,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-571.118,120.26875042915344,polaris-gpu,16,64,4,True,5,4
float,256,256,256, ,-a2av,-p2p_pl,-slabs,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-346.761,123.6779272556305,polaris-gpu,16,64,4,True,5,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,1.0,157.01452898979187,polaris-gpu,16,64,4,True,5,4
float,256,256,256, ,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-585.858,129.66667771339417,polaris-gpu,16,64,4,True,4,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-586.562,133.07957696914673,polaris-gpu,16,64,4,True,4,4
float,256,256,256, ,-a2a,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-586.809,136.49391722679138,polaris-gpu,16,64,4,True,4,4
float,256,256,256, ,-a2av,-p2p_pl, , ,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,1.0,169.7571108341217,polaris-gpu,16,64,4,True,4,4
float,256,256,256,-no-reorder,-a2a, , ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-256.708,143.0950779914856,polaris-gpu,16,64,4,True,2,4
float,256,256,256,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-571.274,144.48277735710144,polaris-gpu,16,64,4,True,3,4
double,256,256,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-484.768,146.4933876991272,polaris-gpu,16,64,4,True,2,4
float,256,256,256, ,-a2a,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-565.926,148.10057020187378,polaris-gpu,16,64,4,True,3,4
float,256,256,256, ,-a2a,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-594.741,149.88189125061035,polaris-gpu,16,64,4,True,2,4
double,256,256,256,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-466.751,151.47330284118652,polaris-gpu,16,64,4,True,3,4
float,256,256,256, ,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-591.833,153.33263659477234,polaris-gpu,16,64,4,True,2,4
float,256,256,256,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-572.72,154.9546377658844,polaris-gpu,16,64,4,True,3,4
float,256,256,256, ,-a2av,-p2p_pl,-slabs,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-373.043,156.75896096229553,polaris-gpu,16,64,4,True,2,4
float,256,256,256, , ,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-573.225,158.42423677444458,polaris-gpu,16,64,4,True,3,4
float,256,256,256, ,-a2a,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-596.349,160.20139360427856,polaris-gpu,16,64,4,True,2,4
float,256,256,256, ,-a2a,-p2p_pl,-pencils,-r2c_dir 1,4 4 1,4 4 1,2,0.21428571428571427,0.21428571428571427,0.0,cufft,1.0,191.6925985813141,polaris-gpu,16,64,4,True,3,4
double,256,256,256, ,-a2a,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-491.09,163.26477932929993,polaris-gpu,16,64,4,True,2,4
float,256,256,256, , ,-p2p_pl, ,-r2c_dir 2,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,2.255,164.59395909309387,polaris-gpu,16,64,4,True,5,4
float,256,256,256, ,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 4,2 2 4,2,0.5714285714285714,0.5714285714285714,0.0,cufft,-497.861,166.6347212791443,polaris-gpu,16,64,4,True,2,4
float,256,256,256,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-566.046,168.32232332229614,polaris-gpu,16,64,4,True,5,4
double,256,256,256, ,-a2a,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-481.781,170.01406264305115,polaris-gpu,16,64,4,True,2,4
float,256,256,256, , ,-p2p, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-476.541,171.79456973075867,polaris-gpu,16,64,4,True,4,4
float,256,256,256, , ,-p2p_pl, ,-r2c_dir 1,16 1 1,4 4 1,2,0.0,0.21428571428571427,0.0,cufft,1.0,203.16383719444275,polaris-gpu,16,64,4,True,2,4
float,256,256,256,-no-reorder,-a2a,-p2p_pl, ,-r2c_dir 1,2 2 4,4 2 2,2,0.5714285714285714,0.2857142857142857,0.0,cufft,-429.1,174.91377520561218,polaris-gpu,16,64,4,True,4,4
double,256,256,256, , ,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-469.41,176.42689061164856,polaris-gpu,16,64,4,True,5,4
float,256,256,256,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,2 2 4,4 2 2,2,0.5714285714285714,0.2857142857142857,0.0,cufft,-446.408,178.31293034553528,polaris-gpu,16,64,4,True,4,4
double,256,256,256, ,-a2a,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-465.226,179.90976738929749,polaris-gpu,16,64,4,True,5,4
float,256,256,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-580.628,181.76166152954104,polaris-gpu,16,64,4,True,4,4
double,256,256,256,-reorder,-a2a, , ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-177.506,183.5110821723938,polaris-gpu,16,64,4,True,5,4
float,256,256,256, , ,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-587.162,185.20826053619385,polaris-gpu,16,64,4,True,4,4
float,256,256,256,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-570.395,186.9478898048401,polaris-gpu,16,64,4,True,5,4
double,256,256,256,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-475.007,188.6385533809662,polaris-gpu,16,64,4,True,4,4
float,256,256,256,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-573.349,190.38617968559265,polaris-gpu,16,64,4,True,5,4
float,256,256,256, ,-a2a,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-587.482,192.0706281661988,polaris-gpu,16,64,4,True,4,4
float,256,256,256, ,-a2a,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-564.027,193.7782380580902,polaris-gpu,16,64,4,True,3,4
float,256,256,256,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 2 2,2,0.5714285714285714,0.2857142857142857,0.0,cufft,-436.083,195.3867700099945,polaris-gpu,16,64,4,True,4,4
float,256,256,256, ,-a2a,-p2p_pl,-slabs,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-343.708,196.97219729423523,polaris-gpu,16,64,4,True,3,4
float,256,256,256, ,-a2a,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-555.249,198.54963397979736,polaris-gpu,16,64,4,True,4,4
double,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-508.96,200.066073179245,polaris-gpu,16,64,4,True,3,4
float,256,256,256, ,-a2a, , ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-251.102,201.86976981163025,polaris-gpu,16,64,4,True,4,4
float,256,256,256,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-574.956,203.22824001312256,polaris-gpu,16,64,4,True,3,4
float,256,256,256, , ,-p2p_pl,-pencils,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-580.799,204.83537101745603,polaris-gpu,16,64,4,True,4,4
float,256,256,256,-reorder, ,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,1.0,236.23093223571777,polaris-gpu,16,64,4,True,2,4
float,256,256,256,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-559.849,208.77910470962524,polaris-gpu,16,64,4,True,3,4
float,256,256,256,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 1,2 2 4,4 4 1,2,0.5714285714285714,0.21428571428571427,0.0,cufft,-589.801,208.7772486209869,polaris-gpu,16,64,4,True,4,4
float,256,256,256, , , , , ,4 4 1,4 4 1,16,0.21428571428571427,0.21428571428571427,1.0,cufft,-40.7696,6.610636472702026,polaris-gpu,16,64,4,True,2,4
float,256,256,256,-no-reorder, , , ,-r2c_dir 1,4 4 1,2 2 4,4,0.21428571428571427,0.5714285714285714,0.25,cufft,1.0,22.66102266311645,polaris-gpu,16,64,4,True,3,4
float,256,256,256, , ,-p2p_pl,-slabs, ,4 2 2,4 2 2,8,0.2857142857142857,0.2857142857142857,0.5,cufft,-53.893,7.463555812835693,polaris-gpu,16,64,4,True,4,4
float,256,256,256, ,-a2a,-p2p_pl,-slabs, ,4 4 1,8 2 1,2,0.21428571428571427,0.07142857142857142,0.0,cufft,-40.1158,8.014629364013672,polaris-gpu,16,64,4,True,5,4
float,256,256,256,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,4 2 2,2 2 4,12,0.2857142857142857,0.5714285714285714,0.75,cufft,1.0,26.992609977722168,polaris-gpu,16,64,4,True,2,4
double,256,256,256,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,4 2 2,8 2 1,2,0.2857142857142857,0.07142857142857142,0.0,cufft,1.0,28.756988048553467,polaris-gpu,16,64,4,True,4,4
float,256,256,256, , , ,-pencils, ,2 2 4,4 2 2,8,0.5714285714285714,0.2857142857142857,0.5,cufft,2.255,11.350149869918823,polaris-gpu,16,64,4,True,5,4
double,256,256,256,-no-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 2,8 2 1,8 2 1,16,0.07142857142857142,0.07142857142857142,1.0,cufft,1.0,32.634357213974,polaris-gpu,16,64,4,True,5,4
double,256,256,256, , ,-p2p_pl,-slabs, ,8 2 1,16 1 1,4,0.07142857142857142,0.0,0.25,cufft,-52.9227,26.38038349151612,polaris-gpu,16,64,4,True,3,4
double,256,256,256, , ,-p2p_pl,-slabs, ,4 4 1,8 2 1,4,0.21428571428571427,0.07142857142857142,0.25,cufft,-33.198,30.35327816009521,polaris-gpu,16,64,4,True,2,4
float,256,256,256, , ,-p2p_pl,-slabs, ,16 1 1,16 1 1,12,0.0,0.0,0.75,cufft,-103.069,30.93152332305908,polaris-gpu,16,64,4,True,3,4
float,256,256,256, , ,-p2p_pl,-slabs, ,16 1 1,8 2 1,2,0.0,0.07142857142857142,0.0,cufft,-14.5953,34.94576597213745,polaris-gpu,16,64,4,True,2,4
double,256,256,256, , ,-p2p_pl,-slabs, ,4 4 1,16 1 1,4,0.21428571428571427,0.0,0.25,cufft,-17.6958,35.86040735244751,polaris-gpu,16,64,4,True,3,4
float,256,256,256, , ,-p2p_pl, , ,16 1 1,16 1 1,8,0.0,0.0,0.5,cufft,-35.5334,37.40332841873169,polaris-gpu,16,64,4,True,4,4
float,256,256,256, , ,-p2p_pl,-slabs, ,16 1 1,16 1 1,4,0.0,0.0,0.25,cufft,-32.8338,38.64962816238403,polaris-gpu,16,64,4,True,5,4
float,256,256,256, ,-a2av,-p2p_pl,-slabs, ,8 2 1,16 1 1,16,0.07142857142857142,0.0,1.0,cufft,-105.496,38.67760992050171,polaris-gpu,16,64,4,True,2,4
float,256,256,256, , ,-p2p_pl,-slabs,-r2c_dir 0,16 1 1,16 1 1,8,0.0,0.0,0.5,cufft,-38.5323,40.31540560722351,polaris-gpu,16,64,4,True,3,4
double,256,256,256, , , ,-pencils, ,16 1 1,16 1 1,2,0.0,0.0,0.0,cufft,-11.9269,43.990397691726685,polaris-gpu,16,64,4,True,2,4
double,256,256,256, ,-a2a,-p2p,-slabs, ,16 1 1,16 1 1,16,0.0,0.0,1.0,cufft,-23.4734,44.39826798439026,polaris-gpu,16,64,4,True,3,4
float,256,256,256,-reorder,-a2a,-p2p_pl,-slabs, ,16 1 1,16 1 1,16,0.0,0.0,1.0,cufft,1.0,61.14877367019653,polaris-gpu,16,64,4,True,4,4
float,256,256,256, ,-a2av,-p2p_pl,-slabs, ,16 1 1,16 1 1,8,0.0,0.0,0.5,cufft,-73.5535,45.25906038284302,polaris-gpu,16,64,4,True,5,4
float,256,256,256, ,-a2a,-p2p_pl,-slabs,-r2c_dir 0,8 2 1,16 1 1,16,0.07142857142857142,0.0,1.0,cufft,-126.991,46.91672420501709,polaris-gpu,16,64,4,True,2,4
float,256,256,256, ,-a2av,-p2p_pl,-slabs, ,16 1 1,16 1 1,12,0.0,0.0,0.75,cufft,-25.7506,50.74300312995911,polaris-gpu,16,64,4,True,2,4
double,256,256,256, ,-a2av,-p2p_pl,-slabs, ,8 2 1,16 1 1,12,0.07142857142857142,0.0,0.75,cufft,-26.9603,50.64268088340759,polaris-gpu,16,64,4,True,3,4
float,256,256,256, , , ,-slabs,-r2c_dir 1,8 2 1,16 1 1,16,0.07142857142857142,0.0,1.0,cufft,-120.272,51.32868099212647,polaris-gpu,16,64,4,True,5,4
float,256,256,256, ,-a2av,-p2p_pl, ,-r2c_dir 1,8 2 1,16 1 1,16,0.07142857142857142,0.0,1.0,cufft,2.255,53.16741180419922,polaris-gpu,16,64,4,True,2,4
float,256,256,256, ,-a2av,-p2p_pl,-slabs,-r2c_dir 0,16 1 1,16 1 1,16,0.0,0.0,1.0,cufft,-57.7627,56.742987632751465,polaris-gpu,16,64,4,True,2,4
float,256,256,256, ,-a2a,-p2p_pl,-slabs,-r2c_dir 0,8 2 1,16 1 1,16,0.07142857142857142,0.0,1.0,cufft,-53.7545,56.64293646812439,polaris-gpu,16,64,4,True,3,4
float,256,256,256, , ,-p2p_pl,-slabs,-r2c_dir 1,8 2 1,16 1 1,2,0.07142857142857142,0.0,0.0,cufft,-25.7727,59.58999967575073,polaris-gpu,16,64,4,True,5,4
float,256,256,256, , ,-p2p_pl,-slabs,-r2c_dir 2,16 1 1,16 1 1,16,0.0,0.0,1.0,cufft,1.0,78.10284185409546,polaris-gpu,16,64,4,True,2,4
