p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
double,64,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,0.6638029462348968,0.8559457644927657,0.026056187378217577,cufft,-11.0018,7.223583221435547,polaris-gpu,8,64,4,True,5,4
float,64,-reorder,-a2a,-p2p, ,-r2c_dir 0,0.6896502321109145,0.9052409365790256,0.007175306756142308,cufft,-21.6912,7.256328105926514,polaris-gpu,8,64,4,True,2,4
float,64, ,-a2a,-p2p_pl, ,-r2c_dir 2,0.7321196318016043,0.9826349905018658,0.013944610151449766,cufft,-20.2472,10.37182331085205,polaris-gpu,8,64,4,True,2,4
double,64,-reorder,-a2av,-p2p, ,-r2c_dir 0,0.7738393961474412,0.7890624636965374,0.011337001923910073,cufft,-14.6202,13.298637390136719,polaris-gpu,8,64,4,True,2,4
double,64,-reorder, ,-p2p_pl,-slabs,-r2c_dir 1,0.7198264508250155,0.906000835014014,0.012038174631162635,cufft,-10.6873,13.346158981323242,polaris-gpu,8,64,4,True,3,4
float,64,-no-reorder,-a2a,-p2p_pl,-pencils, ,0.7010846659651502,0.8675544335485132,0.007055664774268777,cufft,-22.2763,14.813312530517578,polaris-gpu,8,64,4,True,5,4
double,64,-no-reorder, ,-p2p, ,-r2c_dir 0,0.43583712612338255,0.9132692368267561,0.007488775492247135,cufft,-14.7519,18.66480016708374,polaris-gpu,8,64,4,True,2,4
float,64, , ,-p2p,-pencils,-r2c_dir 0,0.7166222008840516,0.15441377637017528,0.001191272394653553,cufft,-12.4907,20.921831369400024,polaris-gpu,8,64,4,True,2,4
double,64, ,-a2a,-p2p_pl,-pencils,-r2c_dir 0,0.9118180313309279,0.9465023906767919,0.00876833821740064,cufft,-15.7601,23.17403531074524,polaris-gpu,8,64,4,True,2,4
float,64,-reorder,-a2a,-p2p_pl, ,-r2c_dir 0,0.331474117027187,0.9975453549342134,0.0005353220187568342,cufft,-25.5192,25.464028358459473,polaris-gpu,8,64,4,True,2,4
float,64, ,-a2av, , ,-r2c_dir 2,0.5977248048579192,0.9848878023539904,0.009474746010375013,cufft,-19.8863,27.809800148010254,polaris-gpu,8,64,4,True,2,4
double,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,0.6087657932333367,0.9961090718420108,0.0023323437163049743,cufft,-16.2508,32.39196705818176,polaris-gpu,8,64,4,True,5,4
float,64, ,-a2a,-p2p,-pencils, ,0.12213729988030209,0.9778501590654893,0.006188840805440576,cufft,-10.4102,32.44925665855408,polaris-gpu,8,64,4,True,4,4
