p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,64, , , , , ,0.5,0.5,16,cufft,-4.15985,4.470454692840576,polaris-gpu,8,4,True,2,4
float,64,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,4,cufft,-3.37993,4.821209669113159,polaris-gpu,8,4,True,3,4
float,64, , ,-p2p_pl,-slabs, ,0.6114410055025455,0.6304069166531082,8,cufft,-2.43287,4.86920428276062,polaris-gpu,8,4,True,4,4
float,64, ,-a2a,-p2p_pl,-slabs, ,0.49900984861417486,0.2794136535792422,2,cufft,-2.2273,4.620528697967529,polaris-gpu,8,4,True,5,4
float,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.7173464711372233,0.9313765993266238,12,cufft,-19.2675,5.804021120071411,polaris-gpu,8,4,True,2,4
double,64,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.7848345640221458,0.37364990283001664,2,cufft,-7.65332,8.13994288444519,polaris-gpu,8,4,True,2,4
double,64, ,-a2av,-p2p, , ,0.3159501152153208,0.884994128757309,8,cufft,-6.80595,7.9395434856414795,polaris-gpu,8,4,True,3,4
double,64, ,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.6713808593112656,0.7716340644897295,16,cufft,-10.5357,9.996814489364624,polaris-gpu,8,4,True,2,4
float,64,-no-reorder,-a2av,-p2p_pl, ,-r2c_dir 0,0.9475511769920534,0.9452533577685084,8,cufft,-6.65016,9.89649748802185,polaris-gpu,8,4,True,3,4
float,64,-no-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.8580990735283291,0.8887851173826699,16,cufft,-3.99532,12.045351505279541,polaris-gpu,8,4,True,2,4
float,64,-reorder,-a2av,-p2p,-pencils,-r2c_dir 2,0.7100371967716532,0.9645690024503506,8,cufft,-4.00852,11.843539953231812,polaris-gpu,8,4,True,3,4
double,64,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.9994866820336951,0.9416965559074014,2,cufft,-3.66106,13.812328100204468,polaris-gpu,8,4,True,2,4
