c0,p0,p1,p2,FOM,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
roibin_zfpgpu.json,30,2,2,-75.8738,20.204207181930542,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,12,3,3,-43.5572,20.203203201293945,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,42,3,1,-44.379,33.98961925506592,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,18,4,1,-84.0031,34.12116813659668,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,49,1,3,-42.7652,44.91800665855408,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,46,4,2,-87.1143,45.26013207435608,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,18,3,3,-45.2324,56.15902090072632,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,31,2,2,-41.2647,63.66926455497742,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,29,3,2,-90.4649,64.10549330711365,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,30,3,1,-44.379,78.9261167049408,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,26,3,1,-71.2754,78.0684015750885,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,29,4,2,-44.379,88.60060048103333,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,28,4,2,-87.1143,88.96638631820679,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,29,4,1,-44.379,100.45026206970215,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,25,4,2,-84.0031,100.79978680610657,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,27,4,2,-43.5572,111.32224249839783,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,19,4,2,-87.1143,111.63695764541626,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,23,4,2,-44.379,122.0196533203125,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,24,4,2,-87.1143,122.37142300605774,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,26,4,2,-43.5572,133.77384281158447,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,22,4,2,-87.1143,134.0788130760193,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,20,4,2,-43.5572,144.8254690170288,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,22,4,1,-90.4649,145.1902458667755,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,24,4,3,-42.7652,156.18052005767822,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,21,4,1,-87.1143,156.4921100139618,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,22,3,2,-45.2324,169.1890468597412,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,21,4,2,-87.1143,169.39612913131714,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,6,4,1,-49.0018,180.11640453338623,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,20,4,1,-87.1143,180.42926049232483,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,22,4,4,-44.379,191.3708426952362,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,21,1,1,-87.1143,191.68155336380005,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,19,4,1,-44.379,202.9276258945465,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,21,2,1,-87.1143,203.24009323120117,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,21,3,1,-43.5572,214.18555355072021,polaris-gpu,256,64,4,True,2,2
roibin_zfpgpu.json,23,4,1,-84.0031,214.5014021396637,polaris-gpu,256,64,4,True,3,2
roibin_zfpgpu.json,22,1,1,-42.7652,225.495361328125,polaris-gpu,256,64,4,True,2,2
