p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,4 8 8,128 2 1,4,0.5454545454545454,0.0227272727272727,1.0,fftw,-174.094,43.36640644073486,theta-knl,256,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 8 8,128 2 1,2,0.5454545454545454,0.0227272727272727,0.0,fftw,-310.265,42.71648931503296,theta-knl,256,256,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,64 4 1,4,0.25,0.0681818181818181,1.0,fftw,-275.749,42.7693567276001,theta-knl,256,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 4,128 2 1,4,0.3863636363636363,0.0227272727272727,1.0,fftw,-301.523,42.704636335372925,theta-knl,256,256,64,False,5,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 8 8,64 4 1,2,0.5454545454545454,0.0681818181818181,0.0,fftw,-320.662,57.48424959182739,theta-knl,256,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 8 8,64 4 1,4,0.5454545454545454,0.0681818181818181,1.0,fftw,-319.538,71.75446391105652,theta-knl,256,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 8 8,128 2 1,2,0.5454545454545454,0.0227272727272727,0.0,fftw,-317.617,71.65440559387207,theta-knl,256,256,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-346.019,71.65666580200195,theta-knl,256,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 8 8,128 2 1,2,0.5454545454545454,0.0227272727272727,0.0,fftw,-315.532,80.75731039047241,theta-knl,256,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-323.283,97.50521993637084,theta-knl,256,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-344.969,97.55693888664246,theta-knl,256,256,64,False,3,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,4 8 8,64 4 1,4,0.5454545454545454,0.0681818181818181,1.0,fftw,-301.537,97.66023111343384,theta-knl,256,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 4,128 2 1,2,0.3863636363636363,0.0227272727272727,0.0,fftw,-309.506,108.50464606285097,theta-knl,256,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-314.847,125.962739944458,theta-knl,256,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,8 8 4,128 2 1,2,0.3863636363636363,0.0227272727272727,0.0,fftw,-286.805,126.15481114387512,theta-knl,256,256,64,False,3,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-299.451,126.15411615371704,theta-knl,256,256,64,False,4,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 8 8,128 2 1,2,0.5454545454545454,0.0227272727272727,0.0,fftw,-321.227,138.25467824935913,theta-knl,256,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 8 8,64 4 1,2,0.5454545454545454,0.0681818181818181,0.0,fftw,-298.641,155.05444240570068,theta-knl,256,256,64,False,2,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 8 8,128 2 1,2,0.5454545454545454,0.0227272727272727,0.0,fftw,-303.026,155.15420126914978,theta-knl,256,256,64,False,3,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,8 8 4,128 2 1,2,0.3863636363636363,0.0227272727272727,0.0,fftw,-296.158,154.85947585105896,theta-knl,256,256,64,False,4,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,4 8 8,128 2 1,2,0.5454545454545454,0.0227272727272727,0.0,fftw,-319.387,163.60647439956665,theta-knl,256,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-324.775,181.50596451759336,theta-knl,256,256,64,False,2,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,4 8 8,128 2 1,4,0.5454545454545454,0.0227272727272727,1.0,fftw,-306.121,181.65403938293457,theta-knl,256,256,64,False,3,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-326.145,181.6041483879089,theta-knl,256,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-327.014,191.50770568847656,theta-knl,256,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,64 4 1,4,0.25,0.0681818181818181,1.0,fftw,-271.61,209.25584959983823,theta-knl,256,256,64,False,2,4
float,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,64 4 1,4,0.25,0.0681818181818181,1.0,fftw,-260.002,209.25516843795776,theta-knl,256,256,64,False,3,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,16 8 2,128 2 1,4,0.25,0.0227272727272727,1.0,fftw,-326.643,209.3543715476989,theta-knl,256,256,64,False,4,4
float,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 1,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-146.587,219.3592870235443,theta-knl,256,256,64,False,2,4
float,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,16 8 2,128 2 1,2,0.25,0.0227272727272727,0.0,fftw,-161.155,239.4552800655365,theta-knl,256,256,64,False,2,4
