p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,p7_float,p8_float,p9_float,libE_id,libE_workers
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-12.242,97.78929615020752,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-12.6423,99.51481437683104,theta-knl,128,256,64,False,0.0,0.0,1.0,3,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-12.9419,101.49720597267152,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-reorder,-a2a, ,-slabs,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-10.2734,103.3292806148529,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-12.7234,105.5733151435852,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-6.47533,107.28053903579712,theta-knl,128,256,64,False,0.0,0.0,1.0,3,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-7.00564,109.23868155479433,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-reorder,-a2a, ,-slabs,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-10.4853,111.15133905410768,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-12.0952,113.28957319259644,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-12.5009,115.10669493675232,theta-knl,128,256,64,False,0.0,0.0,1.0,3,4
float,64,64,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-5.48443,117.05656361579896,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-reorder,-a2a, ,-slabs,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-10.5581,118.96579384803772,theta-knl,128,256,64,False,0.0,0.0,1.0,5,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-12.2753,121.1074709892273,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
double,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-8.65318,123.00376319885254,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-5.97546,124.7817358970642,theta-knl,128,256,64,False,0.0,0.0,1.0,4,4
float,64,64,64,-reorder,-a2av, ,-slabs,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-5.75929,126.73367834091188,theta-knl,128,256,64,False,0.0,0.0,1.0,5,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-6.54592,128.8603413105011,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-12.6537,130.76637268066406,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-12.6463,132.48969864845276,theta-knl,128,256,64,False,0.0,0.0,1.0,4,4
float,64,64,64,-reorder, , ,-slabs,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-5.93874,134.64033818244934,theta-knl,128,256,64,False,0.0,0.0,1.0,5,4
double,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-6.46721,136.92521452903748,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 0,128 1 1,128 1 1,2,fftw,2.137,138.32720732688904,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-7.04499,140.49335098266602,theta-knl,128,256,64,False,0.0,0.0,1.0,4,4
float,64,64,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-7.92162,142.2983853816986,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
float,64,64,64,-reorder,-a2a, ,-slabs,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-10.3897,144.69696235656738,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
double,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-8.4137,146.4748134613037,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-reorder,-a2a,-p2p,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-5.9452,148.39036631584167,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-12.7208,150.11085748672485,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-11.97,152.5524480342865,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
double,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-8.36449,154.2720582485199,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-12.1771,156.19051671028137,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-reorder,-a2av, ,-slabs,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-8.04429,157.9443440437317,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
float,64,64,64,-no-reorder, , ,-slabs,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-10.0038,160.26709008216858,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-14.6575,162.10002613067627,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-no-reorder,-a2av, ,-slabs,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-9.68079,164.06185007095337,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
double,64,64,64,-no-reorder,-a2a, ,-slabs,-r2c_dir 2,128 1 1,128 1 1,4,fftw,-5.23486,166.1137249469757,theta-knl,128,256,64,False,0.0,0.0,1.0,5,4
float,64,64,64,-reorder, , ,-slabs,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-5.28741,168.0977382659912,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
float,64,64,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,128 1 1,128 1 1,2,fftw,2.137,169.55465412139893,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-14.8831,171.75537109375,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-12.5281,173.8067331314087,theta-knl,128,256,64,False,0.0,0.0,1.0,5,4
float,64,64,64,-no-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-13.2262,175.88196921348572,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-no-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-12.9952,177.9117739200592,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-11.5954,179.72501969337463,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-13.7801,181.76417541503903,theta-knl,128,256,64,False,0.0,0.0,1.0,5,4
float,64,64,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-12.8361,183.67666888237,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-12.0053,185.8007040023804,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-13.929,187.6269359588623,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-no-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-10.5025,189.6905038356781,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
float,64,64,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-10.1733,191.5244567394257,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-13.8398,193.60736179351807,theta-knl,128,256,64,False,0.0,0.0,1.0,3,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-12.6789,195.7297511100769,theta-knl,128,256,64,False,0.0,0.0,1.0,4,4
float,64,64,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-13.2054,197.80465269088745,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
float,64,64,64,-no-reorder,-a2a, ,-slabs,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-11.2632,199.8685004711151,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-13.288,201.5120158195496,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-13.2054,203.4535341262817,theta-knl,128,256,64,False,0.0,0.0,1.0,5,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-12.2592,205.53400182724,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-no-reorder,-a2a, ,-slabs,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-11.3085,207.57082438468933,theta-knl,128,256,64,False,0.0,0.0,1.0,3,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-12.4995,209.47327637672424,theta-knl,128,256,64,False,0.0,0.0,1.0,4,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-14.4352,211.27749037742612,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-6.35397,213.39125514030457,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-13.4618,215.2461166381836,theta-knl,128,256,64,False,0.0,0.0,1.0,3,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-12.8601,217.22416830062863,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-reorder,-a2a, ,-slabs,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-11.033,218.9738762378693,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-11.9768,221.1099064350128,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
float,64,64,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-13.1423,222.98635387420651,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-7.35809,224.9943840503693,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-reorder,-a2a, ,-slabs,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-11.0999,226.64870429039,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-12.145,228.80465388298035,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-12.2879,230.650732755661,theta-knl,128,256,64,False,0.0,0.0,1.0,3,4
float,64,64,64,-reorder,-a2a, ,-slabs,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-11.2011,232.69906306266785,theta-knl,128,256,64,False,0.0,0.0,1.0,4,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 0,128 1 1,128 1 1,2,fftw,2.137,234.27966713905332,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-12.4004,236.456805229187,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-9.81074,238.34497380256653,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-12.0489,240.6458339691162,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 0,128 1 1,128 1 1,4,fftw,2.137,242.5840916633606,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-12.3873,244.98893666267395,theta-knl,128,256,64,False,0.0,0.0,1.0,3,4
float,64,64,64,-no-reorder, , ,-slabs,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-9.92548,246.9867720603943,theta-knl,128,256,64,False,0.0,0.0,1.0,4,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-12.5474,249.0743508338928,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
double,64,64,64,-no-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-4.64201,251.63262820243835,theta-knl,128,256,64,False,0.0,0.0,1.0,3,4
float,64,64,64,-no-reorder,-a2a,-p2p,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-6.00345,253.32244968414307,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-5.95525,255.52236485481265,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-12.42,257.64050459861755,theta-knl,128,256,64,False,0.0,0.0,1.0,5,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 0,128 1 1,128 1 1,2,fftw,2.137,259.4323801994324,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-reorder, , ,-slabs,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-9.49683,261.857314825058,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
float,64,64,64,-reorder,-a2av, ,-slabs,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-5.96595,264.02536392211914,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-reorder,-a2a, ,-slabs,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-10.6731,266.152774810791,theta-knl,128,256,64,False,0.0,0.0,1.0,3,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 0,128 1 1,128 1 1,4,fftw,2.137,268.00106716156006,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
float,64,64,64,-no-reorder,-a2av, ,-slabs,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-10.2001,270.3536036014557,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
float,64,64,64,-no-reorder, , ,-slabs,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-6.98576,272.47880125045776,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-no-reorder,-a2av, ,-slabs,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-9.99576,274.62583804130554,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
double,64,64,64,-no-reorder,-a2a, ,-slabs,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-5.86469,277.41087436676025,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
double,64,64,64,-reorder,-a2a, ,-slabs,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-7.03532,278.74443316459656,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-5.67396,280.95671367645264,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
float,64,64,64,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-5.61255,282.86083817481995,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
double,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-8.67419,285.41890573501587,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
float,64,64,64,-no-reorder, , ,-pencils,-r2c_dir 0,128 1 1,128 1 1,4,fftw,2.137,287.7106294631958,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
double,64,64,64,-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-8.70617,292.8244307041168,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
double,64,64,64,-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-8.39543,295.01183557510376,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
double,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-8.52503,297.14323830604553,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
double,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-8.43148,300.94984316825867,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
float,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 0,128 1 1,128 1 1,4,fftw,2.137,302.97101306915283,theta-knl,128,256,64,False,0.0,0.0,1.0,4,4
double,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-8.48025,303.44217133522034,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
double,64,64,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-6.69626,305.60869097709656,theta-knl,128,256,64,False,0.0,0.0,0.0,5,4
double,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,4,fftw,-6.21849,309.37943625450134,theta-knl,128,256,64,False,0.0,0.0,1.0,2,4
double,64,64,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-8.58338,311.46316385269165,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
double,64,64,64,-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-8.53607,313.7204804420471,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
double,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-8.68119,315.94695711135864,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
double,64,64,64,-reorder, , ,-pencils,-r2c_dir 2,128 1 1,128 1 1,2,fftw,-8.51542,318.07623958587646,theta-knl,128,256,64,False,0.0,0.0,0.0,3,4
double,64,64,64,-reorder,-a2a, ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-8.65295,320.0886130332947,theta-knl,128,256,64,False,0.0,0.0,0.0,4,4
double,64,64,64,-reorder, , ,-pencils,-r2c_dir 1,128 1 1,128 1 1,2,fftw,-8.83631,322.12809705734253,theta-knl,128,256,64,False,0.0,0.0,0.0,2,4
