p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,256,-no-reorder, , , ,-r2c_dir 1,0.49575040214351573,0.8193757852967771,0.4242096493369937,cufft,-209.54,5.540642261505127,polaris-gpu,64,64,4,True,3,4
float,256, , , , , ,0.5,0.5,0.5,cufft,-299.202,5.991560935974121,polaris-gpu,64,64,4,True,2,4
double,256,-no-reorder,-a2a, ,-pencils, ,0.5386905782649846,0.29069384830569667,0.7886983270756672,cufft,-98.2644,6.232076168060303,polaris-gpu,64,64,4,True,4,4
double,256, ,-a2a, ,-pencils,-r2c_dir 0,0.8874188451765209,0.9711957534467511,0.6734157841622838,cufft,-78.2587,9.153548002243042,polaris-gpu,64,64,4,True,3,4
double,256,-reorder,-a2a,-p2p,-slabs,-r2c_dir 0,0.8110929327294876,0.21103312000788843,0.12307815645622244,cufft,1.0,35.38486456871033,polaris-gpu,64,64,4,True,5,4
double,256,-reorder, , , , ,0.4860320060538361,0.5190153644475916,0.341398641055229,cufft,2.255,38.51767325401306,polaris-gpu,64,64,4,True,5,4
double,256, , , ,-slabs,-r2c_dir 0,0.561035685449545,0.4958845622229856,0.9549862637372405,cufft,1.0,39.07689118385315,polaris-gpu,64,64,4,True,2,4
double,256, ,-a2av,-p2p_pl,-pencils,-r2c_dir 2,0.2046972023389768,0.7805686191616852,0.17676523749554396,cufft,1.0,39.95243430137634,polaris-gpu,64,64,4,True,4,4
double,256,-reorder, ,-p2p_pl, ,-r2c_dir 2,0.4684849790984562,0.9685568342830723,0.5830073336487158,cufft,1.0,42.250993490219116,polaris-gpu,64,64,4,True,3,4
float,256, , , , , ,0.32953006423940645,0.9377557183164271,0.5110524026779555,cufft,-173.831,43.19597816467285,polaris-gpu,64,64,4,True,4,4
float,256,-no-reorder, , , , ,0.9019151847628539,0.4151321429318434,0.5026427897303792,cufft,-235.299,44.289414405822754,polaris-gpu,64,64,4,True,5,4
float,256,-no-reorder, ,-p2p,-slabs, ,0.5043460269657214,0.8160309830448297,0.0953166063184604,cufft,-57.7926,46.42182159423828,polaris-gpu,64,64,4,True,3,4
float,256, , , ,-pencils, ,0.34039973927909206,0.8716401343222889,0.7982727636839007,cufft,-178.505,46.91518759727478,polaris-gpu,64,64,4,True,4,4
float,256,-no-reorder, , , , ,0.9403353210993163,0.6349317153054272,0.544741559769723,cufft,-211.833,48.04366731643677,polaris-gpu,64,64,4,True,5,4
float,256,-no-reorder,-a2a, ,-slabs, ,0.21644403960956649,0.145133005837618,0.48296329579484976,cufft,-96.7356,50.4356734752655,polaris-gpu,64,64,4,True,3,4
float,256, , , , , ,0.21418147967300705,0.3549243161424338,0.5179939172138436,cufft,-127.682,51.50358438491821,polaris-gpu,64,64,4,True,4,4
float,256, , , , ,-r2c_dir 2,0.7605901228356289,0.626237958855037,0.4876676567343271,cufft,-234.196,52.494080543518066,polaris-gpu,64,64,4,True,5,4
float,256,-no-reorder,-a2a,-p2p, , ,0.5619831484414775,0.4301765025329872,0.7367091219448174,cufft,-254.083,53.741260051727295,polaris-gpu,64,64,4,True,3,4
float,256, ,-a2av, , , ,0.9099853007901014,0.4797070625512,0.5092024936921739,cufft,-215.948,55.04080080986023,polaris-gpu,64,64,4,True,4,4
float,256, , , , ,-r2c_dir 1,0.9289170096862024,0.5192643035391874,0.2698694816494164,cufft,-8.17132,59.06086587905884,polaris-gpu,64,64,4,True,3,4
float,256,-reorder,-a2a,-p2p_pl, , ,0.6335922143350368,0.6076381202045644,0.49982435287397353,cufft,-155.24,59.16971135139465,polaris-gpu,64,64,4,True,5,4
float,256,-reorder, ,-p2p_pl, , ,0.6806804981326455,0.4055278451251525,0.4981953233108707,cufft,-197.287,60.83620834350586,polaris-gpu,64,64,4,True,4,4
float,256, ,-a2a, , ,-r2c_dir 1,0.7961099466989623,0.63006555959396,0.5041433977800261,cufft,2.255,63.10106921195984,polaris-gpu,64,64,4,True,3,4
float,256,-no-reorder,-a2av,-p2p_pl, , ,0.8737009679402343,0.4351018310590816,0.805944345602874,cufft,-228.678,63.60296297073364,polaris-gpu,64,64,4,True,4,4
float,256, ,-a2a, , , ,0.6660879003578206,0.4729260933883468,0.7657494895014385,cufft,-91.0319,65.78567123413086,polaris-gpu,64,64,4,True,5,4
float,256,-reorder, , , ,-r2c_dir 0,0.5778909050020397,0.08564428998471296,0.5008250970728809,cufft,-124.771,67.10081005096436,polaris-gpu,64,64,4,True,3,4
float,256,-no-reorder, , , , ,0.6961362011085728,0.5049296221488707,0.23128653246567854,cufft,-153.986,68.0931601524353,polaris-gpu,64,64,4,True,4,4
float,256, , , ,-pencils, ,0.8921672859859602,0.41771094481383475,0.4906415649628193,cufft,-210.026,69.15142846107483,polaris-gpu,64,64,4,True,3,4
float,256,-reorder,-a2av, , , ,0.9175471334063093,0.5466417347460621,0.7361293651262751,cufft,-161.546,70.88108396530151,polaris-gpu,64,64,4,True,4,4
double,256, ,-a2av, , ,-r2c_dir 1,0.5131951176785271,0.43537029949168893,0.46369884785554905,cufft,1.0,71.48611521720886,polaris-gpu,64,64,4,True,2,4
float,256,-no-reorder, , , ,-r2c_dir 0,0.9070746517286497,0.4375087727978013,0.5003352346813905,cufft,-205.531,73.2548668384552,polaris-gpu,64,64,4,True,4,4
float,256,-no-reorder, ,-p2p,-pencils, ,0.8408070678328073,0.18018606777230572,0.4870376157954014,cufft,-164.848,76.87444758415222,polaris-gpu,64,64,4,True,2,4
float,256,-no-reorder, ,-p2p_pl,-slabs, ,0.7912276502787897,0.5544737371412841,0.49913216748012645,cufft,-97.9708,77.11453151702881,polaris-gpu,64,64,4,True,3,4
float,256,-no-reorder, ,-p2p_pl, ,-r2c_dir 1,0.8614687847630408,0.4119755648890939,0.6880059278389378,cufft,-362.638,78.75421047210693,polaris-gpu,64,64,4,True,4,4
