p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,p7_float,p8_float,p9_float,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,256,256,256, , , , , ,8 8 1,8 8 1,8,0.2222222222222222,0.2222222222222222,0.5,cufft,-299.202,5.991560935974121,polaris-gpu,64,64,4,True,2,4
float,256,256,256,-no-reorder, , , ,-r2c_dir 1,16 2 2,4 4 4,8,0.14814814814814814,0.4444444444444444,0.5,cufft,-209.54,5.540642261505127,polaris-gpu,64,64,4,True,3,4
double,256,256,256,-no-reorder,-a2a, ,-pencils, ,8 8 1,16 4 1,12,0.2222222222222222,0.1111111111111111,0.75,cufft,-98.2644,6.232076168060303,polaris-gpu,64,64,4,True,4,4
double,256,256,256,-reorder,-a2a,-p2p,-slabs,-r2c_dir 0,4 4 4,32 2 1,2,0.4444444444444444,0.037037037037037035,0.0,cufft,1.0,35.38486456871033,polaris-gpu,64,64,4,True,5,4
double,256,256,256, ,-a2a, ,-pencils,-r2c_dir 0,4 4 4,4 4 4,12,0.4444444444444444,0.4444444444444444,0.75,cufft,-78.2587,9.153548002243042,polaris-gpu,64,64,4,True,3,4
double,256,256,256, , , ,-slabs,-r2c_dir 0,8 8 1,16 2 2,16,0.2222222222222222,0.14814814814814814,1.0,cufft,1.0,39.07689118385315,polaris-gpu,64,64,4,True,2,4
double,256,256,256, ,-a2av,-p2p_pl,-pencils,-r2c_dir 2,32 2 1,4 4 4,2,0.037037037037037035,0.4444444444444444,0.0,cufft,1.0,39.95243430137634,polaris-gpu,64,64,4,True,4,4
double,256,256,256,-reorder, ,-p2p_pl, ,-r2c_dir 2,16 2 2,4 4 4,8,0.14814814814814814,0.4444444444444444,0.5,cufft,1.0,42.25099349021912,polaris-gpu,64,64,4,True,3,4
double,256,256,256,-reorder, , , , ,16 2 2,8 8 1,4,0.14814814814814814,0.2222222222222222,0.25,cufft,2.255,38.51767325401306,polaris-gpu,64,64,4,True,5,4
double,256,256,256, ,-a2av, , ,-r2c_dir 1,8 8 1,16 2 2,8,0.2222222222222222,0.14814814814814814,0.5,cufft,1.0,71.48611521720886,polaris-gpu,64,64,4,True,2,4
float,256,256,256, , , , , ,16 4 1,4 4 4,8,0.1111111111111111,0.4444444444444444,0.5,cufft,-173.831,43.19597816467285,polaris-gpu,64,64,4,True,4,4
float,256,256,256,-no-reorder, , , , ,4 4 4,16 2 2,8,0.4444444444444444,0.14814814814814814,0.5,cufft,-235.299,44.289414405822754,polaris-gpu,64,64,4,True,5,4
float,256,256,256,-no-reorder, ,-p2p,-slabs, ,8 8 1,4 4 4,2,0.2222222222222222,0.4444444444444444,0.0,cufft,-57.7926,46.42182159423828,polaris-gpu,64,64,4,True,3,4
float,256,256,256, , , ,-pencils, ,16 4 1,4 4 4,12,0.1111111111111111,0.4444444444444444,0.75,cufft,-178.505,46.91518759727478,polaris-gpu,64,64,4,True,4,4
float,256,256,256,-no-reorder, , , , ,4 4 4,8 4 2,8,0.4444444444444444,0.25925925925925924,0.5,cufft,-211.833,48.04366731643677,polaris-gpu,64,64,4,True,5,4
float,256,256,256,-no-reorder,-a2a, ,-slabs, ,32 2 1,32 2 1,8,0.037037037037037035,0.037037037037037035,0.5,cufft,-96.7356,50.4356734752655,polaris-gpu,64,64,4,True,3,4
float,256,256,256, , , , , ,32 2 1,16 4 1,8,0.037037037037037035,0.1111111111111111,0.5,cufft,-127.682,51.50358438491821,polaris-gpu,64,64,4,True,4,4
float,256,256,256, , , , ,-r2c_dir 2,4 4 4,8 4 2,8,0.4444444444444444,0.25925925925925924,0.5,cufft,-234.196,52.49408054351807,polaris-gpu,64,64,4,True,5,4
