p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,libE_id,libE_workers
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.994772562747349,1.000143080993877,0.0133729964616067,fftw,-9.80957,24.5269718170166,theta-knl,512,256,64,False,4,4
float,64,-no-reorder,-a2av, ,-pencils,-r2c_dir 0,0.8814179642500216,0.9752921165829338,0.3760462509885878,fftw,-10.1314,24.55700421333313,theta-knl,512,256,64,False,5,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,0.9888372907023004,0.6215217293856382,0.2157010504597982,fftw,-9.57939,24.59150528907776,theta-knl,512,256,64,False,2,4
double,64,-reorder,-a2a, ,-pencils,-r2c_dir 0,0.9877239255008148,0.8192499596474984,0.3443370277247756,fftw,-2.16526,24.62350034713745,theta-knl,512,256,64,False,3,4
float,64,-no-reorder, , ,-pencils,-r2c_dir 0,0.8601125232670261,0.8360972620457913,0.0897390842388405,fftw,-12.6489,31.37103819847107,theta-knl,512,256,64,False,4,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,0.3765153079139477,0.5515356122588295,0.0744911769442183,fftw,-11.9319,31.440685033798218,theta-knl,512,256,64,False,5,4
double,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.8271727990254875,0.80446926027579,0.1598914613639615,fftw,-4.89775,31.50113010406494,theta-knl,512,256,64,False,2,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,0.5098118212279154,0.8795388632953934,0.2495871682034288,fftw,-8.94858,31.60945773124695,theta-knl,512,256,64,False,3,4
float,64,-reorder,-a2av, ,-slabs,-r2c_dir 0,0.7001279891369586,0.9384537826098572,0.1195811534265586,fftw,-4.50007,38.01077699661255,theta-knl,512,256,64,False,5,4
double,64,-reorder,-a2a, ,-pencils,-r2c_dir 0,0.998687542777724,0.5025790194102582,0.309930772452505,fftw,-2.79859,38.1343309879303,theta-knl,512,256,64,False,4,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.3552130385015592,0.9107887655254558,0.0304388859909451,fftw,-12.2574,38.19392943382263,theta-knl,512,256,64,False,2,4
double,64,-reorder,-a2av, ,-pencils,-r2c_dir 1,0.2110541999284149,1.0433055016181352,0.3108505490687392,fftw,-1.59815,38.52945017814636,theta-knl,512,256,64,False,3,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,0.9992270794383804,0.5055196128788271,0.0028768325702867,fftw,-13.7937,44.76469421386719,theta-knl,512,256,64,False,4,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,0.9994313792586308,0.6738464615717015,0.7006070176130368,fftw,-9.58199,44.95727157592773,theta-knl,512,256,64,False,2,4
float,64,-reorder,-a2a,-p2p,-pencils,-r2c_dir 0,0.4531373875379184,0.6765611834601867,0.0237652860388474,fftw,-5.9422,45.24021434783936,theta-knl,512,256,64,False,3,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,0.99947481715203,0.4390786228702722,0.1103546489488183,fftw,-9.91464,51.637993574142456,theta-knl,512,256,64,False,4,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,0.5243082647759281,0.6558553431264943,0.0883828576880831,fftw,-7.86645,51.765129804611206,theta-knl,512,256,64,False,2,4
float,64,-no-reorder,-a2a, ,-pencils,-r2c_dir 0,0.4146177584527628,0.3493794590942458,0.0068451918044222,fftw,1.0,56.2904953956604,theta-knl,512,256,64,False,5,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.7897372236846729,0.8596388317399184,0.0391366100194982,fftw,-8.17325,58.42474293708801,theta-knl,512,256,64,False,4,4
float,64,-reorder, ,-p2p,-slabs,-r2c_dir 0,0.999880462048478,0.3850309313490602,0.2678501247806882,fftw,-1.67653,58.59050416946411,theta-knl,512,256,64,False,2,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.3117680377059881,1.03845643157105,0.058749077574065,fftw,-8.62941,62.96496558189392,theta-knl,512,256,64,False,5,4
float,64,-reorder,-a2a, ,-pencils,-r2c_dir 0,0.9998891838105988,0.1504087978620646,0.2069294392952528,fftw,1.0,63.35405516624451,theta-knl,512,256,64,False,3,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.6938875562815948,0.8952036970209662,0.051344514656035,fftw,-8.54506,65.147132396698,theta-knl,512,256,64,False,4,4
float,64,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,0.9978537953528296,0.7880618892556994,0.2512027202924397,fftw,-10.0579,65.25397539138794,theta-knl,512,256,64,False,2,4
float,64,-reorder,-a2av, ,-pencils,-r2c_dir 0,0.430635348833711,0.6659131765638264,0.0674177823672777,fftw,-9.00698,69.78330111503601,theta-knl,512,256,64,False,5,4
float,64,-reorder, , ,-pencils,-r2c_dir 0,0.8659378058808773,0.5132412732002305,0.113315254985667,fftw,-13.0125,70.12204694747925,theta-knl,512,256,64,False,3,4
