p0,p1x,p1y,p1z,p2,p3,p4,p5,p6,p7,p8,p9,c0,FLOPS,elapsed_sec,machine_identifier,mpi_ranks,threads_per_node,ranks_per_node,gpu_enabled,p7_float,p8_float,p9_float,libE_id,libE_workers
double,512,512,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,64 1 1,64 1 1,4,cufft,-464.789,151.06699085235596,polaris-gpu,64,64,4,True,0.0,0.0,0.25,2,4
float,512,512,512,-reorder,-a2av,-p2p,-pencils,-r2c_dir 0,64 1 1,64 1 1,2,cufft,-272.732,153.15673089027405,polaris-gpu,64,64,4,True,0.0,0.0,0.0,3,4
float,512,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,16,cufft,-491.261,153.77217030525208,polaris-gpu,64,64,4,True,0.0,0.0,1.0,4,4
float,512,512,512,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,16,cufft,-441.452,155.30569052696228,polaris-gpu,64,64,4,True,0.0,0.0,1.0,2,4
double,512,512,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,2,cufft,-453.038,156.5675013065338,polaris-gpu,64,64,4,True,0.0,0.0,0.0,3,4
double,512,512,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,16,cufft,-460.444,157.9160282611847,polaris-gpu,64,64,4,True,0.0,0.0,1.0,4,4
float,512,512,512,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,8,cufft,-443.499,159.42486119270325,polaris-gpu,64,64,4,True,0.0,0.0,0.5,2,4
float,512,512,512,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,4,cufft,-431.619,160.70788884162903,polaris-gpu,64,64,4,True,0.0,0.0,0.25,3,4
double,512,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,4,cufft,-465.03,161.95585894584656,polaris-gpu,64,64,4,True,0.0,0.0,0.25,4,4
double,512,512,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,12,cufft,-461.567,163.27839946746826,polaris-gpu,64,64,4,True,0.0,0.0,0.75,2,4
float,512,512,512,-no-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,4,cufft,-361.659,164.8637273311615,polaris-gpu,64,64,4,True,0.0,0.0,0.25,3,4
float,512,512,512,-no-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,4,cufft,-449.756,166.0759961605072,polaris-gpu,64,64,4,True,0.0,0.0,0.25,4,4
double,512,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,12,cufft,-462.439,167.43998098373413,polaris-gpu,64,64,4,True,0.0,0.0,0.75,2,4
double,512,512,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,4,cufft,-445.335,168.88854122161865,polaris-gpu,64,64,4,True,0.0,0.0,0.25,3,4
double,512,512,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,2,cufft,-468.704,170.2348701953888,polaris-gpu,64,64,4,True,0.0,0.0,0.0,4,4
double,512,512,512,-reorder, ,-p2p_pl,-slabs,-r2c_dir 0,64 1 1,64 1 1,12,cufft,-458.415,171.466162443161,polaris-gpu,64,64,4,True,0.0,0.0,0.75,2,4
double,512,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,16,cufft,-452.5,172.9252381324768,polaris-gpu,64,64,4,True,0.0,0.0,1.0,3,4
double,512,512,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,4,cufft,-462.079,174.34266757965088,polaris-gpu,64,64,4,True,0.0,0.0,0.25,4,4
double,512,512,512,-reorder,-a2av,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,12,cufft,-462.735,175.6283473968506,polaris-gpu,64,64,4,True,0.0,0.0,0.75,2,4
double,512,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,2,cufft,-451.33,177.04700255393982,polaris-gpu,64,64,4,True,0.0,0.0,0.0,3,4
double,512,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,8,cufft,-459.601,178.31268978118896,polaris-gpu,64,64,4,True,0.0,0.0,0.5,4,4
double,512,512,512,-reorder, ,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,4,cufft,-344.217,179.87551259994507,polaris-gpu,64,64,4,True,0.0,0.0,0.25,2,4
double,512,512,512,-reorder,-a2a,-p2p_pl,-slabs,-r2c_dir 0,64 1 1,64 1 1,2,cufft,-449.063,181.13165092468265,polaris-gpu,64,64,4,True,0.0,0.0,0.0,3,4
double,512,512,512,-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,8,cufft,-458.404,182.3896381855011,polaris-gpu,64,64,4,True,0.0,0.0,0.5,4,4
double,512,512,512,-no-reorder,-a2a,-p2p_pl,-pencils,-r2c_dir 0,64 1 1,64 1 1,12,cufft,-406.317,183.7900002002716,polaris-gpu,64,64,4,True,0.0,0.0,0.75,2,4
